step,metric,value
510,train/loss_total,-1.5807483196258545
510,train/sup0_nll,-1.4263086318969727
510,train/sup1_nll,-1.4728572368621826
510,train/recon_data_raw,779.6165771484375
510,train/recon_mix_norm,9.911864280700684
510,train/recon_mix_raw,554.0248413085938
510,train/recon_phys,0.0
510,train/deg_rmse,4.579620838165283
510,train/kappa_mean,42.0706901550293
510,train/mix_weight,0.0016666666666666668
510,train/mix_weighted_norm,0.01651977375149727
510,train/mix_var,55.895118713378906
510,train/decoder_recon_mae_4rss,26.49163246154785
510,train/m3_enabled,1.0
510,train/m3_gate_mean,0.20471864938735962
510,train/m3_gate_p10,0.20331811904907227
510,train/m3_gate_p90,0.20615683495998383
510,train/m3_keep_ratio,0.34375
510,train/m3_resid_abs_mean_deg,0.286376953125
510,train/m3_resid_abs_p90_deg,0.28855037689208984
510,train/m3_delta_clip_rate,0.015625
510,train/m3_kappa_corr_spearman,-0.4659090909090909
510,train/m3_residual_penalty,2.498633421055274e-06
510,train/m3_gate_entropy,0.5068557262420654
510,train/m3_gate_threshold,0.20586085319519043
510,train/m3_gate_temp_tau,1.5
510,train/m3_delta_cap_deg_effective,2.0
510,train/m3_gain_applied,0.7
510,train/m3_resid_dir_agree_rate,1.0
510,train/m3_improve_rate_1deg,0.0
510,train/m3_worsen_rate_1deg,0.0
510,train/m3_err_delta_mean_deg,-0.05875188112258911
510,train/phi_quality_improve_corr,0.009164222873900294
510,train/grad_norm_m3,0.00029870480691903415
520,train/loss_total,-0.1697321981191635
520,train/sup0_nll,-0.9223162531852722
520,train/sup1_nll,-1.021725058555603
520,train/recon_data_raw,522.2511596679688
520,train/recon_mix_norm,9.271398544311523
520,train/recon_mix_raw,358.8548583984375
520,train/recon_phys,0.0
520,train/deg_rmse,6.15952205657959
520,train/kappa_mean,40.72724151611328
520,train/mix_weight,0.0033333333333333335
520,train/mix_weighted_norm,0.030904661864042282
520,train/mix_var,38.70558166503906
520,train/decoder_recon_mae_4rss,21.339725494384766
520,train/m3_enabled,1.0
520,train/m3_gate_mean,0.20925027132034302
520,train/m3_gate_p10,0.2059330940246582
520,train/m3_gate_p90,0.2126673310995102
520,train/m3_keep_ratio,0.34375
520,train/m3_resid_abs_mean_deg,0.2922612428665161
520,train/m3_resid_abs_p90_deg,0.2975143790245056
520,train/m3_delta_clip_rate,0.0
520,train/m3_kappa_corr_spearman,-0.5395894428152492
520,train/m3_residual_penalty,2.603606617412879e-06
520,train/m3_gate_entropy,0.5128905773162842
520,train/m3_gate_threshold,0.21185512840747833
520,train/m3_gate_temp_tau,1.5
520,train/m3_delta_cap_deg_effective,2.0
520,train/m3_gain_applied,0.7
520,train/m3_resid_dir_agree_rate,1.0
520,train/m3_improve_rate_1deg,0.0
520,train/m3_worsen_rate_1deg,0.0
520,train/m3_err_delta_mean_deg,-0.0064864326268434525
520,train/phi_quality_improve_corr,-0.22763929618768328
520,train/grad_norm_m3,0.0007948526686744801
530,train/loss_total,0.013011673465371132
530,train/sup0_nll,-0.974129319190979
530,train/sup1_nll,-0.9447932243347168
530,train/recon_data_raw,382.7024841308594
530,train/recon_mix_norm,3.173332929611206
530,train/recon_mix_raw,262.6119384765625
530,train/recon_phys,0.0
530,train/deg_rmse,6.873525619506836
530,train/kappa_mean,39.41637420654297
530,train/mix_weight,0.005
530,train/mix_weighted_norm,0.015866665169596672
530,train/mix_var,82.75587463378906
530,train/decoder_recon_mae_4rss,17.188844680786133
530,train/m3_enabled,1.0
530,train/m3_gate_mean,0.2076137661933899
530,train/m3_gate_p10,0.19175608456134796
530,train/m3_gate_p90,0.21633422374725342
530,train/m3_keep_ratio,0.34375
530,train/m3_resid_abs_mean_deg,0.2864553928375244
530,train/m3_resid_abs_p90_deg,0.3003464639186859
530,train/m3_delta_clip_rate,0.0
530,train/m3_kappa_corr_spearman,-0.37060117302052786
530,train/m3_residual_penalty,2.5060210191441e-06
530,train/m3_gate_entropy,0.5105210542678833
530,train/m3_gate_threshold,0.21364739537239075
530,train/m3_gate_temp_tau,1.5
530,train/m3_delta_cap_deg_effective,2.0
530,train/m3_gain_applied,0.7
530,train/m3_resid_dir_agree_rate,1.0
530,train/m3_improve_rate_1deg,0.0
530,train/m3_worsen_rate_1deg,0.0
530,train/m3_err_delta_mean_deg,-0.007150545716285706
530,train/phi_quality_improve_corr,-0.1598240469208211
530,train/grad_norm_m3,0.004453764787798706
540,train/loss_total,-0.7096589207649231
540,train/sup0_nll,-1.0201213359832764
540,train/sup1_nll,-0.8902184367179871
540,train/recon_data_raw,177.9515380859375
540,train/recon_mix_norm,1.7625653743743896
540,train/recon_mix_raw,108.24669647216797
540,train/recon_phys,0.0
540,train/deg_rmse,6.800846099853516
540,train/kappa_mean,36.21240234375
540,train/mix_weight,0.006666666666666667
540,train/mix_weighted_norm,0.011750436387956142
540,train/mix_var,61.41428756713867
540,train/decoder_recon_mae_4rss,11.126043319702148
540,train/m3_enabled,1.0
540,train/m3_gate_mean,0.2125786542892456
540,train/m3_gate_p10,0.20336337387561798
540,train/m3_gate_p90,0.22268135845661163
540,train/m3_keep_ratio,0.34375
540,train/m3_resid_abs_mean_deg,0.29226362705230713
540,train/m3_resid_abs_p90_deg,0.3099921941757202
540,train/m3_delta_clip_rate,0.0
540,train/m3_kappa_corr_spearman,-0.37280058651026393
540,train/m3_residual_penalty,2.6146042273467174e-06
540,train/m3_gate_entropy,0.5168522596359253
540,train/m3_gate_threshold,0.2188500314950943
540,train/m3_gate_temp_tau,1.5
540,train/m3_delta_cap_deg_effective,2.0
540,train/m3_gain_applied,0.7
540,train/m3_resid_dir_agree_rate,1.0
540,train/m3_improve_rate_1deg,0.0
540,train/m3_worsen_rate_1deg,0.0
540,train/m3_err_delta_mean_deg,0.007001791149377823
540,train/phi_quality_improve_corr,-0.1092375366568915
540,train/grad_norm_m3,0.004063482501300229
550,train/loss_total,-1.528078556060791
550,train/sup0_nll,-1.013163447380066
550,train/sup1_nll,-1.1045055389404297
550,train/recon_data_raw,69.24650573730469
550,train/recon_mix_norm,1.1870906352996826
550,train/recon_mix_raw,55.224361419677734
550,train/recon_phys,0.0
550,train/deg_rmse,6.340228080749512
550,train/kappa_mean,40.14986038208008
550,train/mix_weight,0.008333333333333333
550,train/mix_weighted_norm,0.009892422705888748
550,train/mix_var,46.5207633972168
550,train/decoder_recon_mae_4rss,7.2060041427612305
550,train/m3_enabled,1.0
550,train/m3_gate_mean,0.22122830152511597
550,train/m3_gate_p10,0.20885039865970612
550,train/m3_gate_p90,0.22965171933174133
550,train/m3_keep_ratio,0.34375
550,train/m3_resid_abs_mean_deg,0.304936021566391
550,train/m3_resid_abs_p90_deg,0.3204652965068817
550,train/m3_delta_clip_rate,0.0
550,train/m3_kappa_corr_spearman,-0.4967008797653959
550,train/m3_residual_penalty,2.840161641870509e-06
550,train/m3_gate_entropy,0.5281820297241211
550,train/m3_gate_threshold,0.22757819294929504
550,train/m3_gate_temp_tau,1.5
550,train/m3_delta_cap_deg_effective,2.0
550,train/m3_gain_applied,0.7
550,train/m3_resid_dir_agree_rate,1.0
550,train/m3_improve_rate_1deg,0.0
550,train/m3_worsen_rate_1deg,0.0
550,train/m3_err_delta_mean_deg,-0.020426573231816292
550,train/phi_quality_improve_corr,-0.2320381231671554
550,train/grad_norm_m3,0.0013955702146301666
560,train/loss_total,-1.5423786640167236
560,train/sup0_nll,-1.0738990306854248
560,train/sup1_nll,-0.8668971061706543
560,train/recon_data_raw,38.68437576293945
560,train/recon_mix_norm,0.8847350478172302
560,train/recon_mix_raw,46.24647521972656
560,train/recon_phys,0.0
560,train/deg_rmse,7.160548210144043
560,train/kappa_mean,39.713096618652344
560,train/mix_weight,0.01
560,train/mix_weighted_norm,0.008847350254654884
560,train/mix_var,52.27155303955078
560,train/decoder_recon_mae_4rss,4.924590110778809
560,train/m3_enabled,1.0
560,train/m3_gate_mean,0.23460066318511963
560,train/m3_gate_p10,0.2217097133398056
560,train/m3_gate_p90,0.23929686844348907
560,train/m3_keep_ratio,0.34375
560,train/m3_resid_abs_mean_deg,0.32681041955947876
560,train/m3_resid_abs_p90_deg,0.33475998044013977
560,train/m3_delta_clip_rate,0.09375
560,train/m3_kappa_corr_spearman,-0.33284457478005863
560,train/m3_residual_penalty,3.2580826427874854e-06
560,train/m3_gate_entropy,0.5446131229400635
560,train/m3_gate_threshold,0.23859871923923492
560,train/m3_gate_temp_tau,1.5
560,train/m3_delta_cap_deg_effective,2.0
560,train/m3_gain_applied,0.7
560,train/m3_resid_dir_agree_rate,1.0
560,train/m3_improve_rate_1deg,0.0
560,train/m3_worsen_rate_1deg,0.0
560,train/m3_err_delta_mean_deg,0.0005068406462669373
560,train/phi_quality_improve_corr,-0.3815982404692082
560,train/grad_norm_m3,0.0010147356849123568
570,train/loss_total,-0.3375393748283386
570,train/sup0_nll,-0.40149521827697754
570,train/sup1_nll,-0.2788256108760834
570,train/recon_data_raw,28.03127098083496
570,train/recon_mix_norm,1.1108322143554688
570,train/recon_mix_raw,59.14642333984375
570,train/recon_phys,0.0
570,train/deg_rmse,6.822487831115723
570,train/kappa_mean,39.060546875
570,train/mix_weight,0.011666666666666667
570,train/mix_weighted_norm,0.012959709390997887
570,train/mix_var,53.24514389038086
570,train/decoder_recon_mae_4rss,4.238871097564697
570,train/m3_enabled,1.0
570,train/m3_gate_mean,0.2455025166273117
570,train/m3_gate_p10,0.24410966038703918
570,train/m3_gate_p90,0.24650366604328156
570,train/m3_keep_ratio,0.34375
570,train/m3_resid_abs_mean_deg,0.3434717655181885
570,train/m3_resid_abs_p90_deg,0.3450399935245514
570,train/m3_delta_clip_rate,0.171875
570,train/m3_kappa_corr_spearman,-0.10263929618768329
570,train/m3_residual_penalty,3.5937875964009436e-06
570,train/m3_gate_entropy,0.5573355555534363
570,train/m3_gate_threshold,0.24622610211372375
570,train/m3_gate_temp_tau,1.5
570,train/m3_delta_cap_deg_effective,2.0
570,train/m3_gain_applied,0.7
570,train/m3_resid_dir_agree_rate,1.0
570,train/m3_improve_rate_1deg,0.0
570,train/m3_worsen_rate_1deg,0.0
570,train/m3_err_delta_mean_deg,-0.12554898858070374
570,train/phi_quality_improve_corr,-0.08064516129032258
570,train/grad_norm_m3,0.0009662410540218357
580,train/loss_total,-1.6199536323547363
580,train/sup0_nll,-0.9399413466453552
580,train/sup1_nll,-0.984596312046051
580,train/recon_data_raw,21.791549682617188
580,train/recon_mix_norm,0.840025782585144
580,train/recon_mix_raw,48.98161315917969
580,train/recon_phys,0.0
580,train/deg_rmse,6.70020866394043
580,train/kappa_mean,45.752967834472656
580,train/mix_weight,0.013333333333333334
580,train/mix_weighted_norm,0.011200344190001488
580,train/mix_var,58.309654235839844
580,train/decoder_recon_mae_4rss,3.8775529861450195
580,train/m3_enabled,1.0
580,train/m3_gate_mean,0.2526015043258667
580,train/m3_gate_p10,0.2520105838775635
580,train/m3_gate_p90,0.253190815448761
580,train/m3_keep_ratio,0.34375
580,train/m3_resid_abs_mean_deg,0.3535131812095642
580,train/m3_resid_abs_p90_deg,0.3544442653656006
580,train/m3_delta_clip_rate,0.171875
580,train/m3_kappa_corr_spearman,-0.5
580,train/m3_residual_penalty,3.80698702429072e-06
580,train/m3_gate_entropy,0.5651702880859375
580,train/m3_gate_threshold,0.25313088297843933
580,train/m3_gate_temp_tau,1.5
580,train/m3_delta_cap_deg_effective,2.0
580,train/m3_gain_applied,0.7
580,train/m3_resid_dir_agree_rate,1.0
580,train/m3_improve_rate_1deg,0.0
580,train/m3_worsen_rate_1deg,0.0
580,train/m3_err_delta_mean_deg,-0.0648190900683403
580,train/phi_quality_improve_corr,0.012463343108504398
580,train/grad_norm_m3,0.0004525062797515792
590,train/loss_total,-1.427688479423523
590,train/sup0_nll,-0.9283723831176758
590,train/sup1_nll,-0.8808555006980896
590,train/recon_data_raw,24.694318771362305
590,train/recon_mix_norm,0.5509538054466248
590,train/recon_mix_raw,27.00541877746582
590,train/recon_phys,0.0
590,train/deg_rmse,7.4374823570251465
590,train/kappa_mean,39.948036193847656
590,train/mix_weight,0.015
590,train/mix_weighted_norm,0.00826430693268776
590,train/mix_var,49.0157585144043
590,train/decoder_recon_mae_4rss,3.7829742431640625
590,train/m3_enabled,1.0
590,train/m3_gate_mean,0.25833868980407715
590,train/m3_gate_p10,0.25502824783325195
590,train/m3_gate_p90,0.2597506642341614
590,train/m3_keep_ratio,0.34375
590,train/m3_resid_abs_mean_deg,0.361346572637558
590,train/m3_resid_abs_p90_deg,0.36358100175857544
590,train/m3_delta_clip_rate,0.140625
590,train/m3_kappa_corr_spearman,-0.3090175953079179
590,train/m3_residual_penalty,3.977760115958517e-06
590,train/m3_gate_entropy,0.5712999105453491
590,train/m3_gate_threshold,0.2595022916793823
590,train/m3_gate_temp_tau,1.5
590,train/m3_delta_cap_deg_effective,2.0
590,train/m3_gain_applied,0.7
590,train/m3_resid_dir_agree_rate,1.0
590,train/m3_improve_rate_1deg,0.0
590,train/m3_worsen_rate_1deg,0.0
590,train/m3_err_delta_mean_deg,-0.05207909643650055
590,train/phi_quality_improve_corr,0.07661290322580645
590,train/grad_norm_m3,0.0008007367129021619
600,train/loss_total,-1.65556001663208
600,train/sup0_nll,-0.912560760974884
600,train/sup1_nll,-0.9679427146911621
600,train/recon_data_raw,12.603055953979492
600,train/recon_mix_norm,0.7205471396446228
600,train/recon_mix_raw,35.68760299682617
600,train/recon_phys,0.0
600,train/deg_rmse,6.539379119873047
600,train/kappa_mean,41.134944915771484
600,train/mix_weight,0.016666666666666666
600,train/mix_weighted_norm,0.012009119614958763
600,train/mix_var,49.52847671508789
600,train/decoder_recon_mae_4rss,2.652627468109131
600,train/m3_enabled,1.0
600,train/m3_gate_mean,0.2627481520175934
600,train/m3_gate_p10,0.25990238785743713
600,train/m3_gate_p90,0.26593512296676636
600,train/m3_keep_ratio,0.34375
600,train/m3_resid_abs_mean_deg,0.36679670214653015
600,train/m3_resid_abs_p90_deg,0.37221211194992065
600,train/m3_delta_clip_rate,0.0
600,train/m3_kappa_corr_spearman,-0.5106304985337243
600,train/m3_residual_penalty,4.100196292711189e-06
600,train/m3_gate_entropy,0.5758437514305115
600,train/m3_gate_threshold,0.26515671610832214
600,train/m3_gate_temp_tau,1.5
600,train/m3_delta_cap_deg_effective,2.0
600,train/m3_gain_applied,0.7
600,train/m3_resid_dir_agree_rate,1.0
600,train/m3_improve_rate_1deg,0.0
600,train/m3_worsen_rate_1deg,0.0
600,train/m3_err_delta_mean_deg,-0.01264976430684328
600,train/phi_quality_improve_corr,0.14846041055718476
600,train/grad_norm_m3,0.0008377132496582758
610,train/loss_total,-0.9155879616737366
610,train/sup0_nll,-0.6482897996902466
610,train/sup1_nll,-0.6320666074752808
610,train/recon_data_raw,18.840909957885742
610,train/recon_mix_norm,0.8981322646141052
610,train/recon_mix_raw,39.93764114379883
610,train/recon_phys,0.0
610,train/deg_rmse,8.61070442199707
610,train/kappa_mean,38.431949615478516
610,train/mix_weight,0.018333333333333333
610,train/mix_weighted_norm,0.01646575704216957
610,train/mix_var,44.467437744140625
610,train/decoder_recon_mae_4rss,3.2538363933563232
610,train/m3_enabled,1.0
610,train/m3_gate_mean,0.26362547278404236
610,train/m3_gate_p10,0.24884876608848572
610,train/m3_gate_p90,0.27157649397850037
610,train/m3_keep_ratio,0.34375
610,train/m3_resid_abs_mean_deg,0.36521440744400024
610,train/m3_resid_abs_p90_deg,0.3793144226074219
610,train/m3_delta_clip_rate,0.0
610,train/m3_kappa_corr_spearman,-0.35410557184750735
610,train/m3_residual_penalty,4.076556251675356e-06
610,train/m3_gate_entropy,0.5763909816741943
610,train/m3_gate_threshold,0.27025148272514343
610,train/m3_gate_temp_tau,1.5
610,train/m3_delta_cap_deg_effective,2.0
610,train/m3_gain_applied,0.7
610,train/m3_resid_dir_agree_rate,1.0
610,train/m3_improve_rate_1deg,0.0
610,train/m3_worsen_rate_1deg,0.0
610,train/m3_err_delta_mean_deg,-0.06413854658603668
610,train/phi_quality_improve_corr,0.21774193548387097
610,train/grad_norm_m3,0.0021047061327010273
620,train/loss_total,-1.829634189605713
620,train/sup0_nll,-1.0826921463012695
620,train/sup1_nll,-1.0692812204360962
620,train/recon_data_raw,15.133819580078125
620,train/recon_mix_norm,0.8362699747085571
620,train/recon_mix_raw,38.33912658691406
620,train/recon_phys,0.0
620,train/deg_rmse,6.082810401916504
620,train/kappa_mean,35.802024841308594
620,train/mix_weight,0.02
620,train/mix_weighted_norm,0.01672539860010147
620,train/mix_var,45.845394134521484
620,train/decoder_recon_mae_4rss,2.9809250831604004
620,train/m3_enabled,1.0
620,train/m3_gate_mean,0.2734788656234741
620,train/m3_gate_p10,0.2637324929237366
620,train/m3_gate_p90,0.27862638235092163
620,train/m3_keep_ratio,0.34375
620,train/m3_resid_abs_mean_deg,0.3800095021724701
620,train/m3_resid_abs_p90_deg,0.38967958092689514
620,train/m3_delta_clip_rate,0.0
620,train/m3_kappa_corr_spearman,-0.3189149560117302
620,train/m3_residual_penalty,4.402532340463949e-06
620,train/m3_gate_entropy,0.5865919589996338
620,train/m3_gate_threshold,0.27721357345581055
620,train/m3_gate_temp_tau,1.5
620,train/m3_delta_cap_deg_effective,2.0
620,train/m3_gain_applied,0.7
620,train/m3_resid_dir_agree_rate,1.0
620,train/m3_improve_rate_1deg,0.0
620,train/m3_worsen_rate_1deg,0.0
620,train/m3_err_delta_mean_deg,-0.115267314016819
620,train/phi_quality_improve_corr,0.047653958944281524
620,train/grad_norm_m3,0.0014137500372937172
630,train/loss_total,-1.7727214097976685
630,train/sup0_nll,-1.094315767288208
630,train/sup1_nll,-1.0220251083374023
630,train/recon_data_raw,14.822484970092773
630,train/recon_mix_norm,0.8994274735450745
630,train/recon_mix_raw,45.3390998840332
630,train/recon_phys,0.0
630,train/deg_rmse,6.190147876739502
630,train/kappa_mean,39.57597351074219
630,train/mix_weight,0.021666666666666667
630,train/mix_weighted_norm,0.019487595185637474
630,train/mix_var,50.408843994140625
630,train/decoder_recon_mae_4rss,2.862985372543335
630,train/m3_enabled,1.0
630,train/m3_gate_mean,0.2818754315376282
630,train/m3_gate_p10,0.27208420634269714
630,train/m3_gate_p90,0.2858683168888092
630,train/m3_keep_ratio,0.34375
630,train/m3_resid_abs_mean_deg,0.3931499421596527
630,train/m3_resid_abs_p90_deg,0.3998993933200836
630,train/m3_delta_clip_rate,0.0
630,train/m3_kappa_corr_spearman,-0.3621700879765396
630,train/m3_residual_penalty,4.711028395831818e-06
630,train/m3_gate_entropy,0.5946342945098877
630,train/m3_gate_threshold,0.285139799118042
630,train/m3_gate_temp_tau,1.5
630,train/m3_delta_cap_deg_effective,2.0
630,train/m3_gain_applied,0.7
630,train/m3_resid_dir_agree_rate,1.0
630,train/m3_improve_rate_1deg,0.0
630,train/m3_worsen_rate_1deg,0.0
630,train/m3_err_delta_mean_deg,0.05762915313243866
630,train/phi_quality_improve_corr,-0.16165689149560117
630,train/grad_norm_m3,0.0006842826244566185
640,train/loss_total,-1.579441785812378
640,train/sup0_nll,-0.9825730323791504
640,train/sup1_nll,-0.9707849025726318
640,train/recon_data_raw,15.340995788574219
640,train/recon_mix_norm,0.5551461577415466
640,train/recon_mix_raw,33.45874786376953
640,train/recon_phys,0.0
640,train/deg_rmse,6.244856357574463
640,train/kappa_mean,41.563568115234375
640,train/mix_weight,0.023333333333333334
640,train/mix_weighted_norm,0.012953410856425762
640,train/mix_var,60.27016067504883
640,train/decoder_recon_mae_4rss,2.87550950050354
640,train/m3_enabled,1.0
640,train/m3_gate_mean,0.28798234462738037
640,train/m3_gate_p10,0.28056806325912476
640,train/m3_gate_p90,0.2920990586280823
640,train/m3_keep_ratio,0.34375
640,train/m3_resid_abs_mean_deg,0.40085428953170776
640,train/m3_resid_abs_p90_deg,0.40865558385849
640,train/m3_delta_clip_rate,0.0
640,train/m3_kappa_corr_spearman,-0.3068181818181818
640,train/m3_residual_penalty,4.896919563179836e-06
640,train/m3_gate_entropy,0.6002751588821411
640,train/m3_gate_threshold,0.2909858524799347
640,train/m3_gate_temp_tau,1.5
640,train/m3_delta_cap_deg_effective,2.0
640,train/m3_gain_applied,0.7
640,train/m3_resid_dir_agree_rate,1.0
640,train/m3_improve_rate_1deg,0.0
640,train/m3_worsen_rate_1deg,0.0
640,train/m3_err_delta_mean_deg,0.010170945897698402
640,train/phi_quality_improve_corr,0.0010997067448680353
640,train/grad_norm_m3,0.003740551776718124
650,train/loss_total,-2.254255533218384
650,train/sup0_nll,-1.2456377744674683
650,train/sup1_nll,-1.2257494926452637
650,train/recon_data_raw,7.800204753875732
650,train/recon_mix_norm,0.7654651999473572
650,train/recon_mix_raw,41.67011260986328
650,train/recon_phys,0.0
650,train/deg_rmse,5.904911041259766
650,train/kappa_mean,41.287010192871094
650,train/mix_weight,0.025
650,train/mix_weighted_norm,0.01913662999868393
650,train/mix_var,54.43762969970703
650,train/decoder_recon_mae_4rss,2.13199520111084
650,train/m3_enabled,1.0
650,train/m3_gate_mean,0.2849474847316742
650,train/m3_gate_p10,0.27434709668159485
650,train/m3_gate_p90,0.2971712052822113
650,train/m3_keep_ratio,0.34375
650,train/m3_resid_abs_mean_deg,0.3876374363899231
650,train/m3_resid_abs_p90_deg,0.4129135310649872
650,train/m3_delta_clip_rate,0.0
650,train/m3_kappa_corr_spearman,-0.6312316715542522
650,train/m3_residual_penalty,4.598330178851029e-06
650,train/m3_gate_entropy,0.5970884561538696
650,train/m3_gate_threshold,0.29475754499435425
650,train/m3_gate_temp_tau,1.5
650,train/m3_delta_cap_deg_effective,2.0
650,train/m3_gain_applied,0.7
650,train/m3_resid_dir_agree_rate,1.0
650,train/m3_improve_rate_1deg,0.0
650,train/m3_worsen_rate_1deg,0.0
650,train/m3_err_delta_mean_deg,-0.047826964408159256
650,train/phi_quality_improve_corr,-0.04032258064516129
650,train/grad_norm_m3,0.00662933324508842
660,train/loss_total,-1.639036774635315
660,train/sup0_nll,-1.0799560546875
660,train/sup1_nll,-1.0441811084747314
660,train/recon_data_raw,17.240585327148438
660,train/recon_mix_norm,0.8367747664451599
660,train/recon_mix_raw,43.1809196472168
660,train/recon_phys,0.0
660,train/deg_rmse,6.759532928466797
660,train/kappa_mean,37.66439437866211
660,train/mix_weight,0.02666666666666667
660,train/mix_weighted_norm,0.02231399342417717
660,train/mix_var,51.6039924621582
660,train/decoder_recon_mae_4rss,3.2599518299102783
660,train/m3_enabled,1.0
660,train/m3_gate_mean,0.29540035128593445
660,train/m3_gate_p10,0.27621376514434814
660,train/m3_gate_p90,0.3041161894798279
660,train/m3_keep_ratio,0.34375
660,train/m3_resid_abs_mean_deg,0.3887856602668762
660,train/m3_resid_abs_p90_deg,0.4247569441795349
660,train/m3_delta_clip_rate,0.0
660,train/m3_kappa_corr_spearman,-0.5377565982404692
660,train/m3_residual_penalty,4.63990863863728e-06
660,train/m3_gate_entropy,0.6065523624420166
660,train/m3_gate_threshold,0.3018222153186798
660,train/m3_gate_temp_tau,1.5
660,train/m3_delta_cap_deg_effective,2.0
660,train/m3_gain_applied,0.7
660,train/m3_resid_dir_agree_rate,1.0
660,train/m3_improve_rate_1deg,0.0
660,train/m3_worsen_rate_1deg,0.0
660,train/m3_err_delta_mean_deg,-0.13213887810707092
660,train/phi_quality_improve_corr,0.22287390029325513
660,train/grad_norm_m3,0.01599333372930445
670,train/loss_total,-0.11295882612466812
670,train/sup0_nll,-0.15706855058670044
670,train/sup1_nll,-0.5105801224708557
670,train/recon_data_raw,18.768213272094727
670,train/recon_mix_norm,0.6994929313659668
670,train/recon_mix_raw,46.012088775634766
670,train/recon_phys,0.0
670,train/deg_rmse,7.458463191986084
670,train/kappa_mean,38.73127365112305
670,train/mix_weight,0.028333333333333332
670,train/mix_weighted_norm,0.019818967208266258
670,train/mix_var,65.77920532226562
670,train/decoder_recon_mae_4rss,3.123204231262207
670,train/m3_enabled,1.0
670,train/m3_gate_mean,0.3109492063522339
670,train/m3_gate_p10,0.3089270293712616
670,train/m3_gate_p90,0.3131710886955261
670,train/m3_keep_ratio,0.34375
670,train/m3_resid_abs_mean_deg,0.4334172010421753
670,train/m3_resid_abs_p90_deg,0.4382410943508148
670,train/m3_delta_clip_rate,0.171875
670,train/m3_kappa_corr_spearman,-0.5260263929618768
670,train/m3_residual_penalty,5.724033144360874e-06
670,train/m3_gate_entropy,0.619821310043335
670,train/m3_gate_threshold,0.3128974437713623
670,train/m3_gate_temp_tau,1.5
670,train/m3_delta_cap_deg_effective,2.0
670,train/m3_gain_applied,0.7
670,train/m3_resid_dir_agree_rate,1.0
670,train/m3_improve_rate_1deg,0.0
670,train/m3_worsen_rate_1deg,0.0
670,train/m3_err_delta_mean_deg,0.0007285028696060181
670,train/phi_quality_improve_corr,-0.1532258064516129
670,train/grad_norm_m3,0.0006487967953336586
680,train/loss_total,-1.860616683959961
680,train/sup0_nll,-1.1749387979507446
680,train/sup1_nll,-1.1550489664077759
680,train/recon_data_raw,14.483935356140137
680,train/recon_mix_norm,1.0571832656860352
680,train/recon_mix_raw,47.77368927001953
680,train/recon_phys,0.0
680,train/deg_rmse,5.9531941413879395
680,train/kappa_mean,41.417930603027344
680,train/mix_weight,0.03
680,train/mix_weighted_norm,0.03171549737453461
680,train/mix_var,45.189598083496094
680,train/decoder_recon_mae_4rss,2.8419041633605957
680,train/m3_enabled,1.0
680,train/m3_gate_mean,0.31926289200782776
680,train/m3_gate_p10,0.3183857798576355
680,train/m3_gate_p90,0.3199339509010315
680,train/m3_keep_ratio,0.34375
680,train/m3_resid_abs_mean_deg,0.44669991731643677
680,train/m3_resid_abs_p90_deg,0.44785386323928833
680,train/m3_delta_clip_rate,0.171875
680,train/m3_kappa_corr_spearman,-0.47214076246334313
680,train/m3_residual_penalty,6.078434580558678e-06
680,train/m3_gate_entropy,0.6263107657432556
680,train/m3_gate_threshold,0.3198152482509613
680,train/m3_gate_temp_tau,1.5
680,train/m3_delta_cap_deg_effective,2.0
680,train/m3_gain_applied,0.7
680,train/m3_resid_dir_agree_rate,1.0
680,train/m3_improve_rate_1deg,0.0
680,train/m3_worsen_rate_1deg,0.0
680,train/m3_err_delta_mean_deg,-0.009722936898469925
680,train/phi_quality_improve_corr,0.01906158357771261
680,train/grad_norm_m3,0.0005976721243285302
690,train/loss_total,-1.6536322832107544
690,train/sup0_nll,-1.0787456035614014
690,train/sup1_nll,-0.9563050866127014
690,train/recon_data_raw,11.170413970947266
690,train/recon_mix_norm,0.7745550870895386
690,train/recon_mix_raw,48.23418426513672
690,train/recon_phys,0.0
690,train/deg_rmse,6.397256374359131
690,train/kappa_mean,42.443572998046875
690,train/mix_weight,0.03166666666666667
690,train/mix_weighted_norm,0.024527577683329582
690,train/mix_var,62.273406982421875
690,train/decoder_recon_mae_4rss,2.35339617729187
690,train/m3_enabled,1.0
690,train/m3_gate_mean,0.32547056674957275
690,train/m3_gate_p10,0.32208454608917236
690,train/m3_gate_p90,0.3265952467918396
690,train/m3_keep_ratio,0.34375
690,train/m3_resid_abs_mean_deg,0.4553561508655548
690,train/m3_resid_abs_p90_deg,0.45721346139907837
690,train/m3_delta_clip_rate,0.171875
690,train/m3_kappa_corr_spearman,-0.38599706744868034
690,train/m3_residual_penalty,6.316456619970268e-06
690,train/m3_gate_entropy,0.6309175491333008
690,train/m3_gate_threshold,0.3264516592025757
690,train/m3_gate_temp_tau,1.5
690,train/m3_delta_cap_deg_effective,2.0
690,train/m3_gain_applied,0.7
690,train/m3_resid_dir_agree_rate,1.0
690,train/m3_improve_rate_1deg,0.0
690,train/m3_worsen_rate_1deg,0.0
690,train/m3_err_delta_mean_deg,-0.07035525143146515
690,train/phi_quality_improve_corr,0.15835777126099707
690,train/grad_norm_m3,0.0007852077183870238
