step,metric,value
2580,train/grad_norm_m3,0.32281982021071887
2590,train/loss_total,0.0340433344244957
2590,train/sup0_nll,-1.075364351272583
2590,train/sup1_nll,-1.0681207180023193
2590,train/recon_data_raw,7.98875093460083
2590,train/recon_mix_norm,0.7143834829330444
2590,train/recon_mix_raw,42.91039276123047
2590,train/recon_phys,0.0
2590,train/deg_rmse,6.50330924987793
2590,train/kappa_mean,40.56999588012695
2590,train/mix_weight,0.25
2590,train/mix_weighted_norm,0.1785958707332611
2590,train/mix_var,60.06632995605469
2590,train/decoder_recon_mae_4rss,1.9629923105239868
2590,train/m3_enabled,1.0
2590,train/m3_gate_mean,0.8596293330192566
2590,train/m3_gate_p10,0.6120367646217346
2590,train/m3_gate_p90,0.9945117235183716
2590,train/m3_keep_ratio,1.0
2590,train/m3_resid_abs_mean_deg,1.8035807609558105
2590,train/m3_resid_abs_p90_deg,3.3013968467712402
2590,train/m3_delta_clip_rate,0.0
2590,train/m3_kappa_corr_spearman,-0.6077712609970675
2590,train/m3_residual_penalty,0.0002026275178650394
2590,train/m3_gate_entropy,0.30842843651771545
2590,train/m3_gate_threshold,0.15
2590,train/m3_gate_temp_tau,1.5
2590,train/m3_delta_cap_deg_effective,4.0
2590,train/m3_gain_applied,1.0
2590,train/m3_resid_dir_agree_rate,1.0
2590,train/m3_improve_rate_1deg,0.3125
2590,train/m3_worsen_rate_1deg,0.15625
2590,train/m3_err_delta_mean_deg,-0.3916451334953308
2590,train/phi_quality_improve_corr,0.2159090909090909
2590,train/grad_norm_m3,1.6746979605308374
2600,train/loss_total,0.4729718863964081
2600,train/sup0_nll,-1.0134984254837036
2600,train/sup1_nll,-1.195192575454712
2600,train/recon_data_raw,9.6591157913208
2600,train/recon_mix_norm,1.061075210571289
2600,train/recon_mix_raw,64.36126708984375
2600,train/recon_phys,0.0
2600,train/deg_rmse,5.552570819854736
2600,train/kappa_mean,40.66782760620117
2600,train/mix_weight,0.25
2600,train/mix_weighted_norm,0.26526880264282227
2600,train/mix_var,60.65665054321289
2600,train/decoder_recon_mae_4rss,2.4043335914611816
2600,train/m3_enabled,1.0
2600,train/m3_gate_mean,0.8762567043304443
2600,train/m3_gate_p10,0.6642612814903259
2600,train/m3_gate_p90,0.9940845370292664
2600,train/m3_keep_ratio,1.0
2600,train/m3_resid_abs_mean_deg,1.9360342025756836
2600,train/m3_resid_abs_p90_deg,3.649142265319824
2600,train/m3_delta_clip_rate,0.015625
2600,train/m3_kappa_corr_spearman,-0.10337243401759531
2600,train/m3_residual_penalty,0.00023822103685233742
2600,train/m3_gate_entropy,0.275410920381546
2600,train/m3_gate_threshold,0.15
2600,train/m3_gate_temp_tau,1.5
2600,train/m3_delta_cap_deg_effective,4.0
2600,train/m3_gain_applied,1.0
2600,train/m3_resid_dir_agree_rate,1.0
2600,train/m3_improve_rate_1deg,0.28125
2600,train/m3_worsen_rate_1deg,0.125
2600,train/m3_err_delta_mean_deg,-0.4991728961467743
2600,train/phi_quality_improve_corr,-0.4145894428152493
2600,train/grad_norm_m3,1.2534161077868884
2610,train/loss_total,0.10050041228532791
2610,train/sup0_nll,-0.7582617998123169
2610,train/sup1_nll,-0.9623115658760071
2610,train/recon_data_raw,6.593020439147949
2610,train/recon_mix_norm,0.6826412677764893
2610,train/recon_mix_raw,34.015586853027344
2610,train/recon_phys,0.0
2610,train/deg_rmse,6.706080913543701
2610,train/kappa_mean,39.63355255126953
2610,train/mix_weight,0.25
2610,train/mix_weighted_norm,0.17066031694412231
2610,train/mix_var,49.82937240600586
2610,train/decoder_recon_mae_4rss,1.9472672939300537
2610,train/m3_enabled,1.0
2610,train/m3_gate_mean,0.7883837819099426
2610,train/m3_gate_p10,0.4811767339706421
2610,train/m3_gate_p90,0.9968412518501282
2610,train/m3_keep_ratio,1.0
2610,train/m3_resid_abs_mean_deg,1.9464021921157837
2610,train/m3_resid_abs_p90_deg,3.6710338592529297
2610,train/m3_delta_clip_rate,0.015625
2610,train/m3_kappa_corr_spearman,-0.5403225806451613
2610,train/m3_residual_penalty,0.00022804575564805418
2610,train/m3_gate_entropy,0.3860839605331421
2610,train/m3_gate_threshold,0.15
2610,train/m3_gate_temp_tau,1.5
2610,train/m3_delta_cap_deg_effective,4.0
2610,train/m3_gain_applied,1.0
2610,train/m3_resid_dir_agree_rate,1.0
2610,train/m3_improve_rate_1deg,0.21875
2610,train/m3_worsen_rate_1deg,0.25
2610,train/m3_err_delta_mean_deg,0.07683709263801575
2610,train/phi_quality_improve_corr,-0.013196480938416423
2610,train/grad_norm_m3,0.7130685367599822
2620,train/loss_total,0.279188334941864
2620,train/sup0_nll,-0.7523493766784668
2620,train/sup1_nll,-0.8613475561141968
2620,train/recon_data_raw,6.637618541717529
2620,train/recon_mix_norm,0.9256243705749512
2620,train/recon_mix_raw,53.48284149169922
2620,train/recon_phys,0.0
2620,train/deg_rmse,6.876134395599365
2620,train/kappa_mean,31.39389419555664
2620,train/mix_weight,0.25
2620,train/mix_weighted_norm,0.2314060926437378
2620,train/mix_var,57.7802848815918
2620,train/decoder_recon_mae_4rss,1.9955462217330933
2620,train/m3_enabled,1.0
2620,train/m3_gate_mean,0.8105610013008118
2620,train/m3_gate_p10,0.593483567237854
2620,train/m3_gate_p90,0.9941102266311646
2620,train/m3_keep_ratio,1.0
2620,train/m3_resid_abs_mean_deg,1.5925062894821167
2620,train/m3_resid_abs_p90_deg,3.7137768268585205
2620,train/m3_delta_clip_rate,0.0
2620,train/m3_kappa_corr_spearman,-0.41055718475073316
2620,train/m3_residual_penalty,0.00018790776084642857
2620,train/m3_gate_entropy,0.37732619047164917
2620,train/m3_gate_threshold,0.15
2620,train/m3_gate_temp_tau,1.5
2620,train/m3_delta_cap_deg_effective,4.0
2620,train/m3_gain_applied,1.0
2620,train/m3_resid_dir_agree_rate,1.0
2620,train/m3_improve_rate_1deg,0.25
2620,train/m3_worsen_rate_1deg,0.03125
2620,train/m3_err_delta_mean_deg,-0.5662809610366821
2620,train/phi_quality_improve_corr,-0.46810850439882695
2620,train/grad_norm_m3,0.805458755316321
2630,train/loss_total,2.70969820022583
2630,train/sup0_nll,-0.3666517734527588
2630,train/sup1_nll,-0.30053436756134033
2630,train/recon_data_raw,12.687664985656738
2630,train/recon_mix_norm,0.8124207258224487
2630,train/recon_mix_raw,43.63838577270508
2630,train/recon_phys,0.0
2630,train/deg_rmse,8.566877365112305
2630,train/kappa_mean,39.20757293701172
2630,train/mix_weight,0.25
2630,train/mix_weighted_norm,0.20310518145561218
2630,train/mix_var,53.71402359008789
2630,train/decoder_recon_mae_4rss,2.3847804069519043
2630,train/m3_enabled,1.0
2630,train/m3_gate_mean,0.8388950824737549
2630,train/m3_gate_p10,0.5762004852294922
2630,train/m3_gate_p90,0.9964444637298584
2630,train/m3_keep_ratio,1.0
2630,train/m3_resid_abs_mean_deg,1.8981621265411377
2630,train/m3_resid_abs_p90_deg,3.843554973602295
2630,train/m3_delta_clip_rate,0.0
2630,train/m3_kappa_corr_spearman,-0.11473607038123167
2630,train/m3_residual_penalty,0.0002280707412865013
2630,train/m3_gate_entropy,0.3269544839859009
2630,train/m3_gate_threshold,0.15
2630,train/m3_gate_temp_tau,1.5
2630,train/m3_delta_cap_deg_effective,4.0
2630,train/m3_gain_applied,1.0
2630,train/m3_resid_dir_agree_rate,1.0
2630,train/m3_improve_rate_1deg,0.34375
2630,train/m3_worsen_rate_1deg,0.125
2630,train/m3_err_delta_mean_deg,-0.4638681411743164
2630,train/phi_quality_improve_corr,-0.3346774193548387
2630,train/grad_norm_m3,1.0374198202673384
2640,train/loss_total,-0.5152456164360046
2640,train/sup0_nll,-1.0422499179840088
2640,train/sup1_nll,-1.1080296039581299
2640,train/recon_data_raw,5.079662322998047
2640,train/recon_mix_norm,1.453831434249878
2640,train/recon_mix_raw,64.3809814453125
2640,train/recon_phys,0.0
2640,train/deg_rmse,5.427829265594482
2640,train/kappa_mean,40.11253356933594
2640,train/mix_weight,0.25
2640,train/mix_weighted_norm,0.3634578585624695
2640,train/mix_var,44.28366470336914
2640,train/decoder_recon_mae_4rss,1.6253628730773926
2640,train/m3_enabled,1.0
2640,train/m3_gate_mean,0.8553508520126343
2640,train/m3_gate_p10,0.5743527412414551
2640,train/m3_gate_p90,0.9936956763267517
2640,train/m3_keep_ratio,1.0
2640,train/m3_resid_abs_mean_deg,1.8514353036880493
2640,train/m3_resid_abs_p90_deg,3.586479425430298
2640,train/m3_delta_clip_rate,0.0
2640,train/m3_kappa_corr_spearman,-0.1217008797653959
2640,train/m3_residual_penalty,0.0002265364455524832
2640,train/m3_gate_entropy,0.2867749035358429
2640,train/m3_gate_threshold,0.15
2640,train/m3_gate_temp_tau,1.5
2640,train/m3_delta_cap_deg_effective,4.0
2640,train/m3_gain_applied,1.0
2640,train/m3_resid_dir_agree_rate,1.0
2640,train/m3_improve_rate_1deg,0.4375
2640,train/m3_worsen_rate_1deg,0.125
2640,train/m3_err_delta_mean_deg,-0.7438205480575562
2640,train/phi_quality_improve_corr,-0.2467008797653959
2640,train/grad_norm_m3,0.9805861978557376
2650,train/loss_total,-0.9241101741790771
2650,train/sup0_nll,-1.050889015197754
2650,train/sup1_nll,-1.1647545099258423
2650,train/recon_data_raw,4.594502925872803
2650,train/recon_mix_norm,0.5651111006736755
2650,train/recon_mix_raw,30.674640655517578
2650,train/recon_phys,0.0
2650,train/deg_rmse,5.955690383911133
2650,train/kappa_mean,36.233707427978516
2650,train/mix_weight,0.25
2650,train/mix_weighted_norm,0.14127777516841888
2650,train/mix_var,54.280723571777344
2650,train/decoder_recon_mae_4rss,1.6211955547332764
2650,train/m3_enabled,1.0
2650,train/m3_gate_mean,0.8541037440299988
2650,train/m3_gate_p10,0.577765941619873
2650,train/m3_gate_p90,0.9926559329032898
2650,train/m3_keep_ratio,1.0
2650,train/m3_resid_abs_mean_deg,1.835179328918457
2650,train/m3_resid_abs_p90_deg,3.702423572540283
2650,train/m3_delta_clip_rate,0.0
2650,train/m3_kappa_corr_spearman,-0.6026392961876833
2650,train/m3_residual_penalty,0.00021392058988567442
2650,train/m3_gate_entropy,0.28315308690071106
2650,train/m3_gate_threshold,0.15
2650,train/m3_gate_temp_tau,1.5
2650,train/m3_delta_cap_deg_effective,4.0
2650,train/m3_gain_applied,1.0
2650,train/m3_resid_dir_agree_rate,1.0
2650,train/m3_improve_rate_1deg,0.5
2650,train/m3_worsen_rate_1deg,0.15625
2650,train/m3_err_delta_mean_deg,-0.7173171639442444
2650,train/phi_quality_improve_corr,-0.22580645161290322
2650,train/grad_norm_m3,0.3694481876525192
2660,train/loss_total,-0.5885728597640991
2660,train/sup0_nll,-1.0380955934524536
2660,train/sup1_nll,-1.1652413606643677
2660,train/recon_data_raw,5.71426248550415
2660,train/recon_mix_norm,0.7369590997695923
2660,train/recon_mix_raw,49.803688049316406
2660,train/recon_phys,0.0
2660,train/deg_rmse,5.383206844329834
2660,train/kappa_mean,34.226036071777344
2660,train/mix_weight,0.25
2660,train/mix_weighted_norm,0.18423977494239807
2660,train/mix_var,67.57998657226562
2660,train/decoder_recon_mae_4rss,1.749933123588562
2660,train/m3_enabled,1.0
2660,train/m3_gate_mean,0.8360407948493958
2660,train/m3_gate_p10,0.5648680925369263
2660,train/m3_gate_p90,0.9877461791038513
2660,train/m3_keep_ratio,1.0
2660,train/m3_resid_abs_mean_deg,1.7833247184753418
2660,train/m3_resid_abs_p90_deg,3.4704174995422363
2660,train/m3_delta_clip_rate,0.0
2660,train/m3_kappa_corr_spearman,-0.21810850439882698
2660,train/m3_residual_penalty,0.00020193961972836405
2660,train/m3_gate_entropy,0.3513549566268921
2660,train/m3_gate_threshold,0.15
2660,train/m3_gate_temp_tau,1.5
2660,train/m3_delta_cap_deg_effective,4.0
2660,train/m3_gain_applied,1.0
2660,train/m3_resid_dir_agree_rate,1.0
2660,train/m3_improve_rate_1deg,0.28125
2660,train/m3_worsen_rate_1deg,0.1875
2660,train/m3_err_delta_mean_deg,-0.30364835262298584
2660,train/phi_quality_improve_corr,-0.09347507331378299
2660,train/grad_norm_m3,0.1258573750684797
2670,train/loss_total,0.5715331435203552
2670,train/sup0_nll,-0.9216699600219727
2670,train/sup1_nll,-1.0048397779464722
2670,train/recon_data_raw,8.981969833374023
2670,train/recon_mix_norm,1.0030925273895264
2670,train/recon_mix_raw,44.27136993408203
2670,train/recon_phys,0.0
2670,train/deg_rmse,6.270298480987549
2670,train/kappa_mean,35.710819244384766
2670,train/mix_weight,0.25
2670,train/mix_weighted_norm,0.2507731318473816
2670,train/mix_var,44.13488006591797
2670,train/decoder_recon_mae_4rss,2.1592159271240234
2670,train/m3_enabled,1.0
2670,train/m3_gate_mean,0.869385838508606
2670,train/m3_gate_p10,0.6794596910476685
2670,train/m3_gate_p90,0.9975958466529846
2670,train/m3_keep_ratio,1.0
2670,train/m3_resid_abs_mean_deg,1.9402793645858765
2670,train/m3_resid_abs_p90_deg,3.8774707317352295
2670,train/m3_delta_clip_rate,0.0
2670,train/m3_kappa_corr_spearman,-0.46884164222873903
2670,train/m3_residual_penalty,0.00023890918237157166
2670,train/m3_gate_entropy,0.3076648712158203
2670,train/m3_gate_threshold,0.15
2670,train/m3_gate_temp_tau,1.5
2670,train/m3_delta_cap_deg_effective,4.0
2670,train/m3_gain_applied,1.0
2670,train/m3_resid_dir_agree_rate,1.0
2670,train/m3_improve_rate_1deg,0.375
2670,train/m3_worsen_rate_1deg,0.15625
2670,train/m3_err_delta_mean_deg,-0.609968364238739
2670,train/phi_quality_improve_corr,-0.1807184750733138
2670,train/grad_norm_m3,0.8237256780481791
2680,train/loss_total,-0.13946127891540527
2680,train/sup0_nll,-0.8350037336349487
2680,train/sup1_nll,-0.7054407000541687
2680,train/recon_data_raw,5.0442986488342285
2680,train/recon_mix_norm,0.550773024559021
2680,train/recon_mix_raw,31.923023223876953
2680,train/recon_phys,0.0
2680,train/deg_rmse,7.674950122833252
2680,train/kappa_mean,34.317047119140625
2680,train/mix_weight,0.25
2680,train/mix_weighted_norm,0.13769325613975525
2680,train/mix_var,57.96039962768555
2680,train/decoder_recon_mae_4rss,1.7201690673828125
2680,train/m3_enabled,1.0
2680,train/m3_gate_mean,0.8100862503051758
2680,train/m3_gate_p10,0.5831909775733948
2680,train/m3_gate_p90,0.9807878732681274
2680,train/m3_keep_ratio,1.0
2680,train/m3_resid_abs_mean_deg,1.7412251234054565
2680,train/m3_resid_abs_p90_deg,3.283100128173828
2680,train/m3_delta_clip_rate,0.0
2680,train/m3_kappa_corr_spearman,-0.44244868035190615
2680,train/m3_residual_penalty,0.00018823784193955362
2680,train/m3_gate_entropy,0.40538349747657776
2680,train/m3_gate_threshold,0.15
2680,train/m3_gate_temp_tau,1.5
2680,train/m3_delta_cap_deg_effective,4.0
2680,train/m3_gain_applied,1.0
2680,train/m3_resid_dir_agree_rate,1.0
2680,train/m3_improve_rate_1deg,0.15625
2680,train/m3_worsen_rate_1deg,0.25
2680,train/m3_err_delta_mean_deg,0.18247932195663452
2680,train/phi_quality_improve_corr,-0.41972140762463345
2680,train/grad_norm_m3,0.30290340173379277
2690,train/loss_total,2.4654383659362793
2690,train/sup0_nll,-0.5185633301734924
2690,train/sup1_nll,-0.5296385288238525
2690,train/recon_data_raw,12.85208797454834
2690,train/recon_mix_norm,1.1964695453643799
2690,train/recon_mix_raw,54.8006477355957
2690,train/recon_phys,0.0
2690,train/deg_rmse,7.917241096496582
2690,train/kappa_mean,44.195316314697266
2690,train/mix_weight,0.25
2690,train/mix_weighted_norm,0.29911738634109497
2690,train/mix_var,45.80195999145508
2690,train/decoder_recon_mae_4rss,2.4421610832214355
2690,train/m3_enabled,1.0
2690,train/m3_gate_mean,0.882311999797821
2690,train/m3_gate_p10,0.6969968676567078
2690,train/m3_gate_p90,0.9981896877288818
2690,train/m3_keep_ratio,1.0
2690,train/m3_resid_abs_mean_deg,1.885353446006775
2690,train/m3_resid_abs_p90_deg,3.910464286804199
2690,train/m3_delta_clip_rate,0.03125
2690,train/m3_kappa_corr_spearman,-0.3064516129032258
2690,train/m3_residual_penalty,0.0002500935224816203
2690,train/m3_gate_entropy,0.25012996792793274
2690,train/m3_gate_threshold,0.15
2690,train/m3_gate_temp_tau,1.5
2690,train/m3_delta_cap_deg_effective,4.0
2690,train/m3_gain_applied,1.0
2690,train/m3_resid_dir_agree_rate,1.0
2690,train/m3_improve_rate_1deg,0.25
2690,train/m3_worsen_rate_1deg,0.1875
2690,train/m3_err_delta_mean_deg,-0.3482851982116699
2690,train/phi_quality_improve_corr,-0.20454545454545456
2690,train/grad_norm_m3,1.987379434031226
2700,train/loss_total,-0.06399465352296829
2700,train/sup0_nll,-1.047527551651001
2700,train/sup1_nll,-1.0617599487304688
2700,train/recon_data_raw,7.158470153808594
2700,train/recon_mix_norm,1.0147271156311035
2700,train/recon_mix_raw,49.27726745605469
2700,train/recon_phys,0.0
2700,train/deg_rmse,6.2492570877075195
2700,train/kappa_mean,39.67972946166992
2700,train/mix_weight,0.25
2700,train/mix_weighted_norm,0.2536817789077759
2700,train/mix_var,48.56208801269531
2700,train/decoder_recon_mae_4rss,1.857289433479309
2700,train/m3_enabled,1.0
2700,train/m3_gate_mean,0.8230776786804199
2700,train/m3_gate_p10,0.5668049454689026
2700,train/m3_gate_p90,0.9913541078567505
2700,train/m3_keep_ratio,1.0
2700,train/m3_resid_abs_mean_deg,1.7753808498382568
2700,train/m3_resid_abs_p90_deg,3.3068039417266846
2700,train/m3_delta_clip_rate,0.0
2700,train/m3_kappa_corr_spearman,-0.35997067448680353
2700,train/m3_residual_penalty,0.0002006328577408567
2700,train/m3_gate_entropy,0.35860422253608704
2700,train/m3_gate_threshold,0.15
2700,train/m3_gate_temp_tau,1.5
2700,train/m3_delta_cap_deg_effective,4.0
2700,train/m3_gain_applied,1.0
2700,train/m3_resid_dir_agree_rate,1.0
2700,train/m3_improve_rate_1deg,0.1875
2700,train/m3_worsen_rate_1deg,0.125
2700,train/m3_err_delta_mean_deg,-0.13163447380065918
2700,train/phi_quality_improve_corr,-0.27346041055718473
2700,train/grad_norm_m3,0.35953278114432
2710,train/loss_total,-0.420271098613739
2710,train/sup0_nll,-0.8895567655563354
2710,train/sup1_nll,-1.0960688591003418
2710,train/recon_data_raw,5.4175262451171875
2710,train/recon_mix_norm,0.8378709554672241
2710,train/recon_mix_raw,39.65461730957031
2710,train/recon_phys,0.0
2710,train/deg_rmse,4.921830654144287
2710,train/kappa_mean,39.10371398925781
2710,train/mix_weight,0.25
2710,train/mix_weighted_norm,0.20946773886680603
2710,train/mix_var,47.32783508300781
2710,train/decoder_recon_mae_4rss,1.7264589071273804
2710,train/m3_enabled,1.0
2710,train/m3_gate_mean,0.9049491882324219
2710,train/m3_gate_p10,0.7684206962585449
2710,train/m3_gate_p90,0.9908289313316345
2710,train/m3_keep_ratio,1.0
2710,train/m3_resid_abs_mean_deg,2.0289175510406494
2710,train/m3_resid_abs_p90_deg,3.684414863586426
2710,train/m3_delta_clip_rate,0.0
2710,train/m3_kappa_corr_spearman,-0.23387096774193547
2710,train/m3_residual_penalty,0.00024007844331208616
2710,train/m3_gate_entropy,0.2530195116996765
2710,train/m3_gate_threshold,0.15
2710,train/m3_gate_temp_tau,1.5
2710,train/m3_delta_cap_deg_effective,4.0
2710,train/m3_gain_applied,1.0
2710,train/m3_resid_dir_agree_rate,1.0
2710,train/m3_improve_rate_1deg,0.34375
2710,train/m3_worsen_rate_1deg,0.15625
2710,train/m3_err_delta_mean_deg,-0.30504679679870605
2710,train/phi_quality_improve_corr,-0.29765395894428154
2710,train/grad_norm_m3,0.40028294382446933
2720,train/loss_total,0.880802571773529
2720,train/sup0_nll,-0.9359601736068726
2720,train/sup1_nll,-1.0998358726501465
2720,train/recon_data_raw,10.27521800994873
2720,train/recon_mix_norm,1.383811593055725
2720,train/recon_mix_raw,58.52912139892578
2720,train/recon_phys,0.0
2720,train/deg_rmse,6.136796951293945
2720,train/kappa_mean,37.461368560791016
2720,train/mix_weight,0.25
2720,train/mix_weighted_norm,0.3459528982639313
2720,train/mix_var,42.29558563232422
2720,train/decoder_recon_mae_4rss,2.2210607528686523
2720,train/m3_enabled,1.0
2720,train/m3_gate_mean,0.848574161529541
2720,train/m3_gate_p10,0.6200695633888245
2720,train/m3_gate_p90,0.990704357624054
2720,train/m3_keep_ratio,1.0
2720,train/m3_resid_abs_mean_deg,1.8496925830841064
2720,train/m3_resid_abs_p90_deg,3.6599972248077393
2720,train/m3_delta_clip_rate,0.015625
2720,train/m3_kappa_corr_spearman,-0.4604105571847507
2720,train/m3_residual_penalty,0.00022283903672359884
2720,train/m3_gate_entropy,0.32367217540740967
2720,train/m3_gate_threshold,0.15
2720,train/m3_gate_temp_tau,1.5
2720,train/m3_delta_cap_deg_effective,4.0
2720,train/m3_gain_applied,1.0
2720,train/m3_resid_dir_agree_rate,1.0
2720,train/m3_improve_rate_1deg,0.28125
2720,train/m3_worsen_rate_1deg,0.1875
2720,train/m3_err_delta_mean_deg,-0.4103882908821106
2720,train/phi_quality_improve_corr,-0.08541055718475073
2720,train/grad_norm_m3,0.668316492368925
2730,train/loss_total,0.6157053709030151
2730,train/sup0_nll,-0.8729383945465088
2730,train/sup1_nll,-0.7486898899078369
2730,train/recon_data_raw,8.271550178527832
2730,train/recon_mix_norm,0.670267641544342
2730,train/recon_mix_raw,41.532310485839844
2730,train/recon_phys,0.0
2730,train/deg_rmse,6.740657806396484
2730,train/kappa_mean,37.87356185913086
2730,train/mix_weight,0.25
2730,train/mix_weighted_norm,0.1675669103860855
2730,train/mix_var,61.96377182006836
2730,train/decoder_recon_mae_4rss,2.293119430541992
2730,train/m3_enabled,1.0
2730,train/m3_gate_mean,0.8228030204772949
2730,train/m3_gate_p10,0.5018067359924316
2730,train/m3_gate_p90,0.9944259524345398
2730,train/m3_keep_ratio,1.0
2730,train/m3_resid_abs_mean_deg,1.8024595975875854
2730,train/m3_resid_abs_p90_deg,3.6758835315704346
2730,train/m3_delta_clip_rate,0.0
2730,train/m3_kappa_corr_spearman,-0.2749266862170088
2730,train/m3_residual_penalty,0.00020857826166320592
2730,train/m3_gate_entropy,0.3341037333011627
2730,train/m3_gate_threshold,0.15
2730,train/m3_gate_temp_tau,1.5
2730,train/m3_delta_cap_deg_effective,4.0
2730,train/m3_gain_applied,1.0
2730,train/m3_resid_dir_agree_rate,1.0
2730,train/m3_improve_rate_1deg,0.40625
2730,train/m3_worsen_rate_1deg,0.03125
2730,train/m3_err_delta_mean_deg,-0.8472708463668823
2730,train/phi_quality_improve_corr,-0.32661290322580644
2730,train/grad_norm_m3,0.5430416476208972
2740,train/loss_total,-0.10452128201723099
2740,train/sup0_nll,-1.044145107269287
2740,train/sup1_nll,-0.9017686247825623
2740,train/recon_data_raw,6.823170185089111
2740,train/recon_mix_norm,0.5357442498207092
2740,train/recon_mix_raw,35.60780715942383
2740,train/recon_phys,0.0
2740,train/deg_rmse,6.488985538482666
2740,train/kappa_mean,34.61335754394531
2740,train/mix_weight,0.25
2740,train/mix_weighted_norm,0.1339360624551773
2740,train/mix_var,66.46418762207031
2740,train/decoder_recon_mae_4rss,1.8440344333648682
2740,train/m3_enabled,1.0
2740,train/m3_gate_mean,0.8781131505966187
2740,train/m3_gate_p10,0.7017554044723511
2740,train/m3_gate_p90,0.9868357181549072
2740,train/m3_keep_ratio,1.0
2740,train/m3_resid_abs_mean_deg,1.7084345817565918
2740,train/m3_resid_abs_p90_deg,3.6052067279815674
2740,train/m3_delta_clip_rate,0.0
2740,train/m3_kappa_corr_spearman,-0.2972873900293255
2740,train/m3_residual_penalty,0.00019384777988307178
2740,train/m3_gate_entropy,0.29401302337646484
2740,train/m3_gate_threshold,0.15
2740,train/m3_gate_temp_tau,1.5
2740,train/m3_delta_cap_deg_effective,4.0
2740,train/m3_gain_applied,1.0
2740,train/m3_resid_dir_agree_rate,1.0
2740,train/m3_improve_rate_1deg,0.3125
2740,train/m3_worsen_rate_1deg,0.25
2740,train/m3_err_delta_mean_deg,-0.15541744232177734
2740,train/phi_quality_improve_corr,-0.1466275659824047
2740,train/grad_norm_m3,0.24102142305057014
2750,train/loss_total,0.2695503234863281
2750,train/sup0_nll,-0.7720524668693542
2750,train/sup1_nll,-0.7899699211120605
2750,train/recon_data_raw,6.717639446258545
2750,train/recon_mix_norm,0.6006017327308655
2750,train/recon_mix_raw,32.832923889160156
2750,train/recon_phys,0.0
2750,train/deg_rmse,6.985381126403809
2750,train/kappa_mean,32.87397766113281
2750,train/mix_weight,0.25
2750,train/mix_weighted_norm,0.15015043318271637
2750,train/mix_var,54.666717529296875
2750,train/decoder_recon_mae_4rss,1.8616362810134888
2750,train/m3_enabled,1.0
2750,train/m3_gate_mean,0.8451544642448425
2750,train/m3_gate_p10,0.6546463370323181
2750,train/m3_gate_p90,0.9888938665390015
2750,train/m3_keep_ratio,1.0
2750,train/m3_resid_abs_mean_deg,1.6755660772323608
2750,train/m3_resid_abs_p90_deg,3.3635828495025635
2750,train/m3_delta_clip_rate,0.015625
2750,train/m3_kappa_corr_spearman,-0.1744868035190616
2750,train/m3_residual_penalty,0.00018554044072516263
2750,train/m3_gate_entropy,0.3653913140296936
2750,train/m3_gate_threshold,0.15
2750,train/m3_gate_temp_tau,1.5
2750,train/m3_delta_cap_deg_effective,4.0
2750,train/m3_gain_applied,1.0
2750,train/m3_resid_dir_agree_rate,1.0
2750,train/m3_improve_rate_1deg,0.3125
2750,train/m3_worsen_rate_1deg,0.1875
2750,train/m3_err_delta_mean_deg,-0.23000061511993408
2750,train/phi_quality_improve_corr,-0.1972140762463343
2750,train/grad_norm_m3,0.21488265837931095
2760,train/loss_total,0.7762011289596558
2760,train/sup0_nll,-0.7424166798591614
2760,train/sup1_nll,-0.6738983988761902
2760,train/recon_data_raw,7.666153430938721
2760,train/recon_mix_norm,1.0957145690917969
2760,train/recon_mix_raw,56.89567184448242
2760,train/recon_phys,0.0
2760,train/deg_rmse,5.912031650543213
2760,train/kappa_mean,39.6309814453125
2760,train/mix_weight,0.25
2760,train/mix_weighted_norm,0.2739286422729492
2760,train/mix_var,51.92563247680664
2760,train/decoder_recon_mae_4rss,2.0207018852233887
2760,train/m3_enabled,1.0
2760,train/m3_gate_mean,0.8341062068939209
2760,train/m3_gate_p10,0.6441254019737244
2760,train/m3_gate_p90,0.9902459979057312
2760,train/m3_keep_ratio,1.0
2760,train/m3_resid_abs_mean_deg,1.8642812967300415
2760,train/m3_resid_abs_p90_deg,3.394392490386963
2760,train/m3_delta_clip_rate,0.015625
2760,train/m3_kappa_corr_spearman,-0.33980938416422285
2760,train/m3_residual_penalty,0.00021405506413429976
2760,train/m3_gate_entropy,0.3670552372932434
2760,train/m3_gate_threshold,0.15
2760,train/m3_gate_temp_tau,1.5
2760,train/m3_delta_cap_deg_effective,4.0
2760,train/m3_gain_applied,1.0
2760,train/m3_resid_dir_agree_rate,1.0
2760,train/m3_improve_rate_1deg,0.5
2760,train/m3_worsen_rate_1deg,0.03125
2760,train/m3_err_delta_mean_deg,-0.9700026512145996
2760,train/phi_quality_improve_corr,-0.4431818181818182
2760,train/grad_norm_m3,0.3684741836267801
2770,train/loss_total,0.7337453365325928
2770,train/sup0_nll,-0.6316805481910706
2770,train/sup1_nll,-0.5268832445144653
2770,train/recon_data_raw,7.080539226531982
2770,train/recon_mix_norm,0.48070213198661804
2770,train/recon_mix_raw,25.528413772583008
2770,train/recon_phys,0.0
2770,train/deg_rmse,7.134180068969727
2770,train/kappa_mean,37.576866149902344
2770,train/mix_weight,0.25
2770,train/mix_weighted_norm,0.12017553299665451
2770,train/mix_var,53.10651397705078
2770,train/decoder_recon_mae_4rss,1.8918626308441162
2770,train/m3_enabled,1.0
