sample_id,split,domain_id,is_labeled,rss1_combined_dbm,rss2_combined_dbm,delta_db,sum_db,log_ratio,c1_dbm,c2_dbm,rss_a_p1_dbm,rss_b_p1_dbm,rss_a_p2_dbm,rss_b_p2_dbm,theta1_rad,theta2_rad,d1_m,d2_m,room_dim_m,mask_4rss_is_gt
11,train,1,1,-13.001622741327543,-9.539381756640408,3.462240984687135,-22.54100449796795,0.7972104479693624,-13.001622741327543,-9.539381756640408,,,,,1.508377517,-1.555172598,1.603121954,6.400781202,8.0,0
12,train,1,1,-19.13640169325252,-8.93258506673853,10.203816626513989,-28.06898675999105,2.3495156055855904,-19.13640169325252,-8.93258506673853,,,,,1.499488862,-1.555645971,1.403566885,6.600757532,8.0,0
13,train,1,1,-12.50263684430939,-8.46642528517026,4.036211559139129,-20.96906212947965,0.9293720568244013,-12.50263684430939,-8.46642528517026,,,,,1.487655095,-1.556091504,1.204159458,6.800735254,8.0,0
14,train,1,1,-12.269453066357375,-7.165314192129534,5.104138874227841,-19.434767258486907,1.1752714084368434,-12.269453066357375,-7.165314192129534,,,,,1.471127674,-1.556511584,1.004987562,7.000714249,8.0,0
15,train,1,1,-13.675427078152758,-6.047050660204256,7.628376417948502,-19.722477738357014,1.7564985823715535,-13.675427078152758,-6.047050660204256,,,,,1.446441332,-1.556908331,0.806225775,7.200694411,8.0,0
16,train,1,1,-10.525662781129492,-4.386743683149646,6.138919097979846,-14.912406464279139,1.4135383602104845,-10.525662781129492,-4.386743683149646,,,,,1.405647649,-1.557283636,0.608276253,7.400675645,8.0,0
17,train,1,1,-9.997698848997077,-0.6538642547922279,9.343834594204848,-10.651563103789305,2.1514974248018155,-9.997698848997077,-0.6538642547922279,,,,,1.325817664,-1.557639191,0.412310563,7.600657866,8.0,0
18,train,1,1,-4.6819548418060215,12.114259090285643,16.796213932091664,7.432304248479621,3.867471181877317,-4.6819548418060215,12.114259090285643,,,,,1.107148718,-1.557976516,0.223606798,7.800640999,8.0,0
19,train,1,1,14.862669039454556,15.494737136406833,0.6320680969522776,30.35740617586139,0.14553905777994314,14.862669039454556,15.494737136406833,,,,,0.0,-1.558296978,0.1,8.000624976,8.0,0
20,train,1,1,12.704043638066702,-2.739944984039584,-15.443988622106286,9.964098654027119,-3.5561097977631584,12.704043638066702,-2.739944984039584,,,,,-1.107148718,-1.558601809,0.223606798,8.200609733,8.0,0
21,train,1,1,1.3562234845094732,-7.843835834939926,-9.2000593194494,-6.487612350430453,-2.118391944362513,1.3562234845094732,-7.843835834939926,,,,,-1.325817664,-1.558892127,0.412310563,8.400595217,8.0,0
22,train,1,1,-2.849774311116774,-9.87323030006858,-7.023455988951805,-12.723004611185353,-1.617210506146018,-2.849774311116774,-9.87323030006858,,,,,-1.405647649,-1.559168944,0.608276253,8.600581376,8.0,0
23,train,1,1,-4.913450606741388,-11.14073660198569,-6.227285995244302,-16.05418720872708,-1.433885590246012,-4.913450606741388,-11.14073660198569,,,,,-1.446441332,-1.55943318,0.806225775,8.800568163,8.0,0
24,train,1,1,-6.279482362469172,-12.069083998234198,-5.789601635765027,-18.34856636070337,-1.3331050420886492,-6.279482362469172,-12.069083998234198,,,,,-1.471127674,-1.559685673,1.004987562,9.000555538,8.0,0
25,train,1,1,-7.296123435389491,-12.823294969977379,-5.527171534587888,-20.119418405366872,-1.2726782781963095,-7.296123435389491,-12.823294969977379,,,,,-1.487655095,-1.55992719,1.204159458,9.200543462,8.0,0
26,train,1,1,-8.072876201860467,-13.467874862246562,-5.394998660386095,-21.540751064107027,-1.242244349212787,-8.072876201860467,-13.467874862246562,,,,,-1.499488862,-1.56015843,1.403566885,9.4005319,8.0,0
27,train,1,1,-8.711227534588991,-14.023048140744876,-5.3118206061558855,-22.73427567533387,-1.2230918944393134,-8.711227534588991,-14.023048140744876,,,,,-1.508377517,-1.560380037,1.603121954,9.600520819,8.0,0
28,train,1,1,-9.296037573420605,-14.497716469449058,-5.201678896028453,-23.793754042869665,-1.1977308284536838,-9.296037573420605,-14.497716469449058,,,,,-1.515297822,-1.560592599,1.802775638,9.800510191,8.0,0
29,train,1,1,-9.805804327217029,-14.90797477668897,-5.1021704494719415,-24.713779103906,-1.174818161886882,-9.805804327217029,-14.90797477668897,,,,,-1.520837931,-1.56079666,2.002498439,10.00049999,8.0,0
30,train,1,1,-10.218194830625862,-15.243288116755703,-5.025093286129842,-25.461482947381565,-1.157070489154704,-10.218194830625862,-15.243288116755703,,,,,-1.525373047,-1.560992719,2.202271555,10.20049018,8.0,0
31,train,1,1,-10.579919469776868,-15.606673061697373,-5.026753591920505,-26.18659253147424,-1.157452788691043,-10.579919469776868,-15.606673061697373,,,,,-1.529153748,-1.561181238,2.40208243,10.40048076,8.0,0
32,train,1,1,-10.942041196321314,-16.00326278518962,-5.061221588868305,-26.945303981510932,-1.16538933828678,-10.942041196321314,-16.00326278518962,,,,,-1.532353737,-1.561362644,2.601922366,10.60047169,8.0,0
33,train,1,1,-11.301817920206718,-16.216020990518622,-4.914203070311904,-27.517838910725338,-1.131537073364576,-11.301817920206718,-16.216020990518622,,,,,-1.535097214,-1.561537332,2.801785145,10.80046295,8.0,0
34,train,1,1,-11.617807780923744,-16.478174818886377,-4.860367037962632,-28.09598259981012,-1.1191408688092386,-11.617807780923744,-16.478174818886377,,,,,-1.537475331,-1.561705668,3.001666204,11.00045454,8.0,0
35,train,1,1,-11.877553031996309,-16.716203965612625,-4.838650933616316,-28.593756997608935,-1.114140550994665,-11.877553031996309,-16.716203965612625,,,,,-1.539556493,-1.561867993,3.201562119,11.20044642,8.0,0
36,train,1,1,-12.097148359667585,-16.946486305533764,-4.8493379458661785,-29.04363466520135,-1.1166013265041832,-12.097148359667585,-16.946486305533764,,,,,-1.541393039,-1.562024622,3.40147027,11.40043859,8.0,0
37,train,1,1,-12.328441339178195,-17.21246399047171,-4.884022651293517,-29.540905329649906,-1.1245877750713706,-12.328441339178195,-17.21246399047171,,,,,-1.54302569,-1.562175851,3.601388621,11.60043103,8.0,0
38,train,1,1,-12.564902352715704,-17.49579997691106,-4.930897624195355,-30.060702329626764,-1.1353811364551982,-12.564902352715704,-17.49579997691106,,,,,-1.54448661,-1.562321953,3.801315562,11.80042372,8.0,0
39,train,1,1,-16.216020990518622,-13.24221658325915,2.973804407259472,-29.458237573777772,0.6847437697635655,-16.216020990518622,-13.24221658325915,,,,,1.492012366,-1.499488862,3.811823711,4.210700654,8.0,0
40,train,1,1,-14.145392704914993,-14.089353929735008,0.05603877517998512,-28.23474663465,0.012903404835908001,-14.145392704914993,-14.089353929735008,,,,,1.487655095,-1.502719869,3.612478374,4.410215414,8.0,0
41,train,1,1,-12.915790998652872,-11.979107421182674,0.9366835774701983,-24.894898419835545,0.21567936423352135,-12.915790998652872,-11.979107421182674,,,,,1.482788953,-1.505671163,3.413209633,4.609772229,8.0,0
42,train,1,1,-18.927900303521316,-12.69217724333611,6.235723060185206,-31.620077546857424,1.4358282962421671,-18.927900303521316,-12.69217724333611,,,,,1.477319546,-1.508377517,3.214031736,4.809365863,8.0,0
43,train,1,1,-14.056074496245731,-12.620126736665693,1.4359477595800385,-26.676201232911424,0.3306391905527195,-14.056074496245731,-12.620126736665693,,,,,1.471127674,-1.510868172,3.014962686,5.008991915,8.0,0
44,train,1,1,-15.78396073130169,-11.169066414243101,4.614894317058589,-26.95302714554479,1.0626186860202043,-15.78396073130169,-11.169066414243101,,,,,1.464060654,-1.513167899,2.816025568,5.208646657,8.0,0
45,train,1,1,-15.670307091255943,-11.877553031996309,3.792754059259634,-27.54786012325225,0.8733138958243887,-15.670307091255943,-11.877553031996309,,,,,1.455919721,-1.515297822,2.617250466,5.408326913,8.0,0
46,train,1,1,-13.400837999301498,-11.007268126823961,2.3935698724775367,-24.40810612612546,0.5511398307406434,-13.400837999301498,-11.007268126823961,,,,,1.446441332,-1.517276058,2.418677324,5.608029957,8.0,0
47,train,1,1,-16.30784142589857,-10.245681914907369,6.062159510991201,-26.55352334080594,1.3958638121360412,-16.30784142589857,-10.245681914907369,,,,,1.435268613,-1.519118242,2.220360331,5.807753438,8.0,0
48,train,1,1,-14.698003017969178,-10.404816230270018,4.29318678769916,-25.102819248239197,0.9885427898795083,-14.698003017969178,-10.404816230270018,,,,,1.421906379,-1.520837931,2.022374842,6.007495318,8.0,0
49,train,1,1,-13.187587626244127,-9.109926515979271,4.077661110264856,-22.2975141422234,0.9389161686777407,-13.187587626244127,-9.109926515979271,,,,,1.405647649,-1.52244694,1.824828759,6.207253821,8.0,0
50,train,1,1,-23.3161408331,-8.787521194998005,14.528619638101995,-32.10366202809801,3.3453383000474197,-23.3161408331,-8.787521194998005,,,,,1.385448377,-1.523955614,1.62788206,6.407027392,8.0,0
51,train,1,1,-12.44887733604929,-7.617656597165262,4.831220738884027,-20.06653393321455,1.1124296854318039,-12.44887733604929,-7.617656597165262,,,,,1.359702994,-1.525373047,1.431782106,6.606814664,8.0,0
52,train,1,1,-17.21246399047171,-6.2587697492294945,10.953694241242218,-23.471233739701205,2.5221813073099053,-17.21246399047171,-6.2587697492294945,,,,,1.325817664,-1.526707269,1.236931688,6.80661443,8.0,0
53,train,1,1,-11.979107421182674,-3.8732314119804245,8.105876009202248,-15.852338833163099,1.8664469264447163,-11.979107421182674,-3.8732314119804245,,,,,1.279339532,-1.527965394,1.044030651,7.006425622,8.0,0
54,train,1,1,-13.0715308072277,-0.27781882872742636,12.793711978500275,-13.349349635955127,2.945861048575409,-13.0715308072277,-0.27781882872742636,,,,,1.212025657,-1.529153748,0.854400375,7.20624729,8.0,0
55,train,1,1,-7.842250066192972,4.910442626936048,12.75269269312902,-2.931807439256924,2.936416009073297,-7.842250066192972,4.910442626936048,,,,,1.107148718,-1.530277974,0.670820393,7.406078585,8.0,0
56,train,1,1,-3.0232961016835374,11.074301825405149,14.097597927088685,8.051005723721612,3.246091883393817,-3.0232961016835374,11.074301825405149,,,,,0.927295218,-1.531343126,0.5,7.605918748,8.0,0
57,train,1,1,1.6470371914548945,10.510980874609857,8.863943683154963,12.15801806606475,2.040998458997135,1.6470371914548945,10.510980874609857,,,,,0.588002604,-1.532353737,0.360555128,7.805767099,8.0,0
58,train,1,1,18.468412444145308,18.64840693437432,0.1799944902290136,37.11681937851963,0.04144526300223902,18.468412444145308,18.64840693437432,,,,,0.0,-1.53331389,0.3,8.005623024,8.0,0
59,train,1,1,12.632039495949822,1.0850481362644657,-11.546991359685357,13.717087632214287,-2.658793017374255,12.632039495949822,1.0850481362644657,,,,,-0.588002604,-1.534227271,0.360555128,8.20548597,8.0,0
60,train,1,1,11.268420031195198,-2.3495465407540572,-13.617966571949255,8.918873490441142,-3.1356526825461586,11.268420031195198,-2.3495465407540572,,,,,-0.927295218,-1.535097214,0.5,8.405355436,8.0,0
61,train,1,1,5.773397701618137,-6.339115316035057,-12.112513017653194,-0.5657176144169203,-2.7890091913144572,5.773397701618137,-6.339115316035057,,,,,-1.107148718,-1.535926745,0.670820393,8.605230967,8.0,0
62,train,1,1,1.2202507456232616,-8.957519530095556,-10.177770275718817,-7.7372687844722945,-2.343518211678805,1.2202507456232616,-8.957519530095556,,,,,-1.212025657,-1.536718615,0.854400375,8.805112151,8.0,0
63,train,1,1,-1.8646971543705284,-10.574958938319192,-8.710261783948663,-12.43965609268972,-2.0056118939795917,-1.8646971543705284,-10.574958938319192,,,,,-1.279339532,-1.537475331,1.044030651,9.004998612,8.0,0
64,train,1,1,-4.000590985918963,-11.951793212788376,-7.9512022268694125,-15.952384198707339,-1.830831971897057,-4.000590985918963,-11.951793212788376,,,,,-1.325817664,-1.538199182,1.236931688,9.204890005,8.0,0
65,train,1,1,-5.678166756053054,-13.160528692484878,-7.482361936431824,-18.838695448537933,-1.722877505521398,-5.678166756053054,-13.160528692484878,,,,,-1.359702994,-1.538892262,1.431782106,9.404786016,8.0,0
66,train,1,1,-7.060455286354457,-14.202164033831899,-7.141708747477442,-21.262619320186356,-1.6444392100446734,-7.060455286354457,-14.202164033831899,,,,,-1.385448377,-1.539556493,1.62788206,9.604686356,8.0,0
67,train,1,1,-8.190201449528184,-15.072396109731624,-6.8821946602034405,-23.26259755925981,-1.5846838831667667,-8.190201449528184,-15.072396109731624,,,,,-1.405647649,-1.540193639,1.824828759,9.804590761,8.0,0
68,train,1,1,-9.1005252043395,-15.718652059712113,-6.618126855372614,-24.81917726405161,-1.5238800240724542,-9.1005252043395,-15.718652059712113,,,,,-1.421906379,-1.540805322,2.022374842,10.00449899,8.0,0
69,train,1,1,-9.856012823877668,-16.161846340195687,-6.305833516318019,-26.017859164073357,-1.4519718253576095,-9.856012823877668,-16.161846340195687,,,,,-1.435268613,-1.541393039,2.220360331,10.20441081,8.0,0
70,train,1,1,-10.472075569559077,-16.595558851598817,-6.123483282039739,-27.067634421157894,-1.4099841322422957,-10.472075569559077,-16.595558851598817,,,,,-1.446441332,-1.54195817,2.418677324,10.40432602,8.0,0
71,train,1,1,-10.996328713435297,-16.84029654543082,-5.843967831995524,-27.836625258866118,-1.3456233213889626,-10.996328713435297,-16.84029654543082,,,,,-1.455919721,-1.542501993,2.617250466,10.60424443,8.0,0
72,train,1,1,-11.402614338028531,-17.03334809738469,-5.630733759356158,-28.43596243541322,-1.2965243616911808,-11.402614338028531,-17.03334809738469,,,,,-1.464060654,-1.54302569,2.816025568,10.80416586,8.0,0
73,train,1,1,-11.713401034646802,-17.258421507363202,-5.5450204727164,-28.971822542010003,-1.276788148082358,-11.713401034646802,-17.258421507363202,,,,,-1.471127674,-1.543530358,3.014962686,11.00409015,8.0,0
74,train,1,1,-11.965428843515863,-17.423214251308153,-5.45778540779229,-29.388643094824015,-1.2567015320742956,-11.965428843515863,-17.423214251308153,,,,,-1.477319546,-1.544017016,3.214031736,11.20401714,8.0,0
75,train,1,1,-12.196826878598488,-17.64471553092451,-5.447888652326023,-29.841542409523,-1.254422719913732,-12.196826878598488,-17.64471553092451,,,,,-1.482788953,-1.54448661,3.413209633,11.40394669,8.0,0
76,train,1,1,-12.441251443275085,-17.878123955960422,-5.436872512685337,-30.319375399235508,-1.2518861600218338,-12.441251443275085,-17.878123955960422,,,,,-1.487655095,-1.544940021,3.612478374,11.60387866,8.0,0
77,train,1,1,-12.700257143004443,-17.958800173440753,-5.258543030436311,-30.659057316445196,-1.2108242792750386,-12.700257143004443,-17.958800173440753,,,,,-1.492012366,-1.545378074,3.811823711,11.80381294,8.0,0
78,train,1,1,-14.921441283041691,-13.851027839668655,1.0704134433730363,-28.772469122710348,0.24647180380511824,-14.921441283041691,-13.851027839668655,,,,,1.439968931,-1.452306368,3.832753579,4.229657197,8.0,0
79,train,1,1,-12.426039712069759,-12.740883677049519,-0.31484396497975986,-25.166923389119276,-0.07249550203815372,-12.426039712069759,-12.740883677049519,,,,,1.432790303,-1.457645345,3.634556369,4.428317965,8.0,0
80,train,1,1,-14.86782399932061,-11.739251972991735,3.128572026328875,-26.607075972312344,0.7203803310183041,-14.86782399932061,-11.739251972991735,,,,,1.424784069,-1.462525736,3.436568055,4.627094121,8.0,0
81,train,1,1,-15.606673061697373,-13.0189945437661,2.5876785179312733,-28.625667605463473,0.5958349980849474,-15.606673061697373,-13.0189945437661,,,,,1.415799585,-1.467003986,3.238826948,4.825971405,8.0,0
82,train,1,1,-12.541448048262712,-11.073489661226997,1.467958387035715,-23.61493770948971,0.33800990991240215,-12.541448048262712,-11.073489661226997,,,,,1.405647649,-1.471127674,3.041381265,5.024937811,8.0,0
83,train,1,1,-16.516951369518395,-11.580151954098861,4.936799415419534,-28.097103323617254,1.136740074104674,-16.516951369518395,-11.580151954098861,,,,,1.394087471,-1.47493718,2.844292531,5.223983155,8.0,0
84,train,1,1,-12.60427655549908,-10.599818449923369,2.0044581055757114,-23.20409500542245,0.4615435353429721,-12.60427655549908,-10.599818449923369,,,,,1.380808039,-1.478466992,2.647640459,5.423098745,8.0,0
85,train,1,1,-16.00326278518962,-10.136762229492346,5.866500555697273,-26.140025014681967,1.3508116727589827,-16.00326278518962,-10.136762229492346,,,,,1.365400938,-1.481746744,2.451530134,5.622277119,8.0,0
86,train,1,1,-13.882766919926581,-9.608874136110453,4.2738927838161285,-23.491641056037032,0.9841001813069843,-13.882766919926581,-9.608874136110453,,,,,1.347319726,-1.484802036,2.256102835,5.821511831,8.0,0
87,train,1,1,-14.7755576649368,-8.497256950389927,6.278300714546873,-23.272814615326727,1.4456321634649496,-14.7755576649368,-8.497256950389927,,,,,1.325817664,-1.487655095,2.061552813,6.020797289,8.0,0
88,train,1,1,-13.675427078152758,-7.4469613031670825,6.2284657749856756,-21.12238838131984,1.4341572445705622,-13.675427078152758,-7.4469613031670825,,,,,1.299849476,-1.490325316,1.868154169,6.220128616,8.0,0
89,train,1,1,-15.421181032660076,-5.769754267957394,9.651426764702682,-21.19093530061747,2.2223231394528145,-15.421181032660076,-5.769754267957394,,,,,1.267911458,-1.492829693,1.676305461,6.419501538,8.0,0
90,train,1,1,-11.824346304402194,-3.5847433248082483,8.239602979593947,-15.409089629210442,1.897238699300234,-11.824346304402194,-3.5847433248082483,,,,,1.227772386,-1.495183184,1.486606875,6.618912297,8.0,0
91,train,1,1,-13.458234581220394,-1.0100840125715325,12.448150568648861,-14.468318593791926,2.866292593471622,-13.458234581220394,-1.0100840125715325,,,,,1.176005207,-1.497399001,1.3,6.818357573,8.0,0
92,train,1,1,-10.291883891274821,2.216074754530683,12.507958645805505,-8.075809136744137,2.880063912161775,-10.291883891274821,2.216074754530683,,,,,1.107148718,-1.499488862,1.118033989,7.017834424,8.0,0
93,train,1,1,-6.783477261556384,5.879082043829703,12.662559305386086,-0.9043952177266812,2.9156620295735043,-6.783477261556384,5.879082043829703,,,,,1.012197011,-1.501463193,0.943398113,7.21734023,8.0,0
94,train,1,1,-3.932479228658055,9.517464083342688,13.449943312000743,5.584984854684633,3.0969638971827873,-3.932479228658055,9.517464083342688,,,,,0.876058051,-1.503331302,0.781024968,7.416872656,8.0,0
95,train,1,1,-0.7211146225585503,9.912954243251804,10.634068865810354,9.191839620693253,2.448584844828702,-0.7211146225585503,9.912954243251804,,,,,0.674740942,-1.505101525,0.640312424,7.61642961,8.0,0
96,train,1,1,3.6343597036267017,16.784081799067145,13.149722095440444,20.418441502693845,3.027835407397559,3.6343597036267017,16.784081799067145,,,,,0.380506377,-1.506781349,0.538516481,7.816009212,8.0,0
97,train,1,1,17.22789697738688,17.346494080827263,0.11859710344038277,34.57439105821415,0.02730799224540994,17.22789697738688,17.346494080827263,,,,,0.0,-1.508377517,0.5,8.015609771,8.0,0
98,train,1,1,17.164131576154467,4.722834396138535,-12.441297180015933,21.886965972293,-2.8647145424213543,17.164131576154467,4.722834396138535,,,,,-0.380506377,-1.509896119,0.538516481,8.215229759,8.0,0
99,train,1,1,9.428730006078705,-1.1518878204379797,-10.580617826516685,8.276842185640726,-2.4362772882004378,9.428730006078705,-1.1518878204379797,,,,,-0.674740942,-1.511342667,0.640312424,8.414867795,8.0,0
100,train,1,1,9.642959849233414,-3.4373980664053723,-13.080357915638785,6.205561782828042,-3.0118637147576535,9.642959849233414,-3.4373980664053723,,,,,-0.876058051,-1.512722167,0.781024968,8.614522622,8.0,0
101,train,1,1,6.389789847135168,-5.836108238651806,-12.225898085786973,0.5536816084833616,-2.8151170680797524,6.389789847135168,-5.836108238651806,,,,,-1.012197011,-1.514039169,0.943398113,8.8141931,8.0,0
102,train,1,1,3.1071539815151,-8.312992647292536,-11.420146628807636,-5.205838665777435,-2.629585938729867,3.1071539815151,-8.312992647292536,,,,,-1.107148718,-1.515297822,1.118033989,9.013878189,8.0,0
103,train,1,1,0.34152597445668786,-9.7476788911714,-10.089204865628089,-9.406152916714712,-2.323125272375823,0.34152597445668786,-9.7476788911714,,,,,-1.176005207,-1.516501915,1.3,9.213576938,8.0,0
104,train,1,1,-1.8622025545143173,-11.518108830086014,-9.655906275571697,-13.380311384600331,-2.2233545849479044,-1.8622025545143173,-11.518108830086014,,,,,-1.227772386,-1.517654918,1.486606875,9.41328848,8.0,0
105,train,1,1,-3.919266815255753,-13.151546383555875,-9.232279568300122,-17.070813198811628,-2.1258109308321362,-3.919266815255753,-13.151546383555875,,,,,-1.267911458,-1.518760012,1.676305461,9.613012015,8.0,0
106,train,1,1,-5.592026529890564,-13.757179041643317,-8.165152511752753,-19.34920557153388,-1.880095845558478,-5.592026529890564,-13.757179041643317,,,,,-1.299849476,-1.51982012,1.868154169,9.812746812,8.0,0
107,train,1,1,-6.658479470077135,-13.990271043132518,-7.331791573055383,-20.648750513209652,-1.688207398105669,-6.658479470077135,-13.990271043132518,,,,,-1.325817664,-1.520837931,2.061552813,10.0124922,8.0,0
108,train,1,1,-7.352317460372291,-14.236586497942072,-6.884269037569782,-21.58890395831436,-1.5851615262068643,-7.352317460372291,-14.236586497942072,,,,,-1.347319726,-1.521815926,2.256102835,10.21224755,8.0,0
109,train,1,1,-7.949202022072548,-14.647058799572294,-6.697856777499746,-22.59626082164484,-1.5422385170880055,-7.949202022072548,-14.647058799572294,,,,,-1.365400938,-1.522756394,2.451530134,10.41201229,8.0,0
110,train,1,1,-8.548844293004386,-15.199930570428496,-6.65108627742411,-23.74877486343288,-1.5314692114614012,-8.548844293004386,-15.199930570428496,,,,,-1.380808039,-1.523661453,2.647640459,10.6117859,8.0,0
111,train,1,1,-9.194131929581244,-15.78396073130169,-6.589828801720445,-24.978092660882936,-1.5173641564224312,-9.194131929581244,-15.78396073130169,,,,,-1.394087471,-1.524533064,2.844292531,10.81156788,8.0,0
112,train,1,1,-9.86156210797921,-16.43974142806877,-6.578179320089561,-26.301303536047982,-1.5146817641479928,-9.86156210797921,-16.43974142806877,,,,,-1.405647649,-1.525373047,3.041381265,11.01135777,8.0,0
113,train,1,1,-10.540392964224313,-17.09965388637482,-6.559260922150507,-27.640046850599134,-1.5103256420402134,-10.540392964224313,-17.09965388637482,,,,,-1.415799585,-1.526183092,3.238826948,11.21115516,8.0,0
114,train,1,1,-11.209041204999274,-17.64471553092451,-6.435674325925238,-28.853756735923785,-1.4818687766239955,-11.209041204999274,-17.64471553092451,,,,,-1.424784069,-1.526964769,3.436568055,11.41095964,8.0,0
115,train,1,1,-11.837587000082168,-18.26813731587726,-6.430550315795093,-30.105724315959428,-1.4806889296897936,-11.837587000082168,-18.26813731587726,,,,,-1.432790303,-1.527719543,3.634556369,11.61077086,8.0,0
116,train,1,1,-12.403321553103694,-18.794260687941502,-6.390939134837808,-31.197582241045197,-1.4715681182109799,-12.403321553103694,-18.794260687941502,,,,,-1.439968931,-1.528448778,3.832753579,11.81058847,8.0,0
117,train,1,1,-14.84126156288321,-13.419886033428876,1.421375529454334,-28.261147596312085,0.32728381056680683,-14.84126156288321,-13.419886033428876,,,,,1.388628016,-1.405647649,3.863935817,4.257933771,8.0,0
118,train,1,1,-12.907300390241694,-11.49966742310231,1.407632967139385,-24.406967813344004,0.3241194686542126,-12.907300390241694,-11.49966742310231,,,,,1.37874831,-1.413027589,3.667424164,4.455333882,8.0,0
119,train,1,1,-15.686362358410125,-12.441251443275085,3.24511091513504,-28.12761380168521,0.7472144018302211,-15.686362358410125,-12.441251443275085,,,,,1.36775111,-1.419780984,3.471310992,4.65295605,8.0,0
120,train,1,1,-13.32547047110046,-10.840727883028842,2.484742588071617,-24.1661983541293,0.5721331243221153,-13.32547047110046,-10.840727883028842,,,,,1.355438627,-1.425983829,3.275667871,4.850773134,8.0,0
121,train,1,1,-16.420651529995464,-11.056839373155615,5.363812156839849,-27.47749090315108,1.2350633913959677,-16.420651529995464,-11.056839373155615,,,,,1.341564394,-1.431700385,3.08058436,5.048762225,8.0,0
122,train,1,1,-13.151546383555875,-9.802690673469273,3.3488557100866014,-22.954237057025146,0.7711025236633398,-13.151546383555875,-9.802690673469273,,,,,1.325817664,-1.436985349,2.886173938,5.246903849,8.0,0
123,train,1,1,-16.126101736612707,-9.594965542235746,6.531136194376961,-25.72106727884845,1.5038496841486255,-16.126101736612707,-9.594965542235746,,,,,1.307801595,-1.441885555,2.692582404,5.445181356,8.0,0
124,train,1,1,-12.716462179787715,-8.029952719769542,4.686509460018174,-20.74641489955726,1.0791086820813418,-12.716462179787715,-8.029952719769542,,,,,1.287002218,-1.446441332,2.5,5.643580424,8.0,0
125,train,1,1,-20.50122295963125,-7.293421222716516,13.207801736914734,-27.794644182347767,3.041208739064073,-20.50122295963125,-7.293421222716516,,,,,1.262743546,-1.450687591,2.308679276,5.842088668,8.0,0
126,train,1,1,-13.279021420642824,-5.463667577266859,7.815353843375965,-18.74268899790968,1.799551725623122,-13.279021420642824,-5.463667577266859,,,,,1.234121507,-1.4546547,2.11896201,6.040695324,8.0,0
127,train,1,1,-12.975694635544748,-3.7828897183921457,9.192804917152603,-16.758584353936893,2.1167215565037942,-12.975694635544748,-3.7828897183921457,,,,,1.199905038,-1.458369196,1.931320792,6.239390996,8.0,0
128,train,1,1,-16.126101736612707,-1.8079376097267348,14.318164126885971,-17.934039346339443,3.296879127760975,-16.126101736612707,-1.8079376097267348,,,,,1.158385885,-1.46185437,1.74642492,6.438167441,8.0,0
