step,metric,value
260,train/loss_total,0.673987627029419
260,train/loss_sup0,0.30211445689201355
260,train/loss_sup1,0.371873140335083
260,train/loss_data,1206.517333984375
260,train/loss_mix,951.3853759765625
260,train/loss_phys,0.0
260,train/deg_rmse,11.970151901245117
260,train/kappa_mean,8.29249382019043
260,train/mix_weight,0.0
260,train/mix_weighted,0.0
270,train/loss_total,0.7093234062194824
270,train/loss_sup0,0.284752756357193
270,train/loss_sup1,0.42457062005996704
270,train/loss_data,1131.9622802734375
270,train/loss_mix,851.9061889648438
270,train/loss_phys,0.0
270,train/deg_rmse,13.299357414245605
270,train/kappa_mean,9.166970252990723
270,train/mix_weight,0.0
270,train/mix_weighted,0.0
280,train/loss_total,0.33983486890792847
280,train/loss_sup0,0.20560574531555176
280,train/loss_sup1,0.1342291235923767
280,train/loss_data,1140.308837890625
280,train/loss_mix,925.372802734375
280,train/loss_phys,0.0
280,train/deg_rmse,11.543662071228027
280,train/kappa_mean,10.193582534790039
280,train/mix_weight,0.0
280,train/mix_weighted,0.0
290,train/loss_total,1.412296175956726
290,train/loss_sup0,0.5871773362159729
290,train/loss_sup1,0.8251188397407532
290,train/loss_data,1250.220947265625
290,train/loss_mix,1033.442626953125
290,train/loss_phys,0.0
290,train/deg_rmse,17.399497985839844
290,train/kappa_mean,9.989654541015625
290,train/mix_weight,0.0
290,train/mix_weighted,0.0
300,train/loss_total,0.0057415589690208435
300,train/loss_sup0,-0.004708550870418549
300,train/loss_sup1,0.010450109839439392
300,train/loss_data,1207.421875
300,train/loss_mix,959.5164794921875
300,train/loss_phys,0.0
300,train/deg_rmse,10.265023231506348
300,train/kappa_mean,11.231698036193848
300,train/mix_weight,0.0
300,train/mix_weighted,0.0
310,train/loss_total,0.04252411425113678
310,train/loss_sup0,-0.06602415442466736
310,train/loss_sup1,0.10854826867580414
310,train/loss_data,1196.9041748046875
310,train/loss_mix,921.155517578125
310,train/loss_phys,0.0
310,train/deg_rmse,11.827653884887695
310,train/kappa_mean,11.770001411437988
310,train/mix_weight,0.0
310,train/mix_weighted,0.0
320,train/loss_total,0.14793643355369568
320,train/loss_sup0,0.29912900924682617
320,train/loss_sup1,-0.1511925756931305
320,train/loss_data,1213.084716796875
320,train/loss_mix,920.9583740234375
320,train/loss_phys,0.0
