step,metric,value
530,train/sup1_nll,-0.2881408929824829
530,train/recon_data_raw,363.3349609375
530,train/recon_mix_norm,4.284023284912109
530,train/recon_mix_raw,225.6760711669922
530,train/recon_phys,0.0
530,train/deg_rmse,9.11783218383789
530,train/kappa_mean,17.89565086364746
530,train/mix_weight,0.005
530,train/mix_weighted_norm,0.02142011560499668
530,train/mix_var,52.67853546142578
540,train/loss_total,0.7964062094688416
540,train/sup0_nll,-0.1677633672952652
540,train/sup1_nll,-0.36989083886146545
540,train/recon_data_raw,198.2225799560547
540,train/recon_mix_norm,1.8864706754684448
540,train/recon_mix_raw,123.2425308227539
540,train/recon_phys,0.0
540,train/deg_rmse,8.340848922729492
540,train/kappa_mean,17.806468963623047
540,train/mix_weight,0.006666666666666667
540,train/mix_weighted_norm,0.012576471082866192
540,train/mix_var,65.32968139648438
550,train/loss_total,0.6057071089744568
550,train/sup0_nll,-0.25147366523742676
550,train/sup1_nll,-0.009196087718009949
550,train/recon_data_raw,103.06283569335938
550,train/recon_mix_norm,0.9023852944374084
550,train/recon_mix_raw,59.64841079711914
550,train/recon_phys,0.0
550,train/deg_rmse,10.080263137817383
550,train/kappa_mean,18.62344741821289
550,train/mix_weight,0.008333333333333333
550,train/mix_weighted_norm,0.007519877981394529
550,train/mix_var,66.10082244873047
560,train/loss_total,-0.4730433225631714
560,train/sup0_nll,-0.506931483745575
560,train/sup1_nll,-0.564141035079956
560,train/recon_data_raw,59.27069854736328
560,train/recon_mix_norm,0.5322253108024597
560,train/recon_mix_raw,31.908519744873047
560,train/recon_phys,0.0
560,train/deg_rmse,7.4432244300842285
560,train/kappa_mean,19.130521774291992
560,train/mix_weight,0.01
560,train/mix_weighted_norm,0.005322252865880728
560,train/mix_var,59.95302963256836
570,train/loss_total,-0.1454283893108368
570,train/sup0_nll,-0.1543557047843933
570,train/sup1_nll,-0.37985992431640625
570,train/recon_data_raw,32.39259338378906
570,train/recon_mix_norm,0.932025134563446
570,train/recon_mix_raw,42.89982604980469
570,train/recon_phys,0.0
570,train/deg_rmse,9.102421760559082
570,train/kappa_mean,19.23940658569336
570,train/mix_weight,0.011666666666666667
570,train/mix_weighted_norm,0.010873626917600632
570,train/mix_var,46.02861404418945
580,train/loss_total,0.22703692317008972
580,train/sup0_nll,-0.1144467294216156
580,train/sup1_nll,-0.043667227029800415
580,train/recon_data_raw,27.8617000579834
580,train/recon_mix_norm,1.024613380432129
580,train/recon_mix_raw,60.50625228881836
580,train/recon_phys,0.0
580,train/deg_rmse,10.50151252746582
580,train/kappa_mean,18.901460647583008
580,train/mix_weight,0.013333333333333334
580,train/mix_weighted_norm,0.013661512173712254
580,train/mix_var,59.052764892578125
590,train/loss_total,0.14782747626304626
590,train/sup0_nll,-0.020670264959335327
590,train/sup1_nll,-0.18835920095443726
590,train/recon_data_raw,22.775554656982422
590,train/recon_mix_norm,1.0149084329605103
590,train/recon_mix_raw,48.77186584472656
590,train/recon_phys,0.0
590,train/deg_rmse,9.071019172668457
590,train/kappa_mean,19.864416122436523
590,train/mix_weight,0.015
590,train/mix_weighted_norm,0.015223626047372818
590,train/mix_var,48.05543518066406
600,train/loss_total,0.17391042411327362
600,train/sup0_nll,-0.08135619759559631
600,train/sup1_nll,-0.13729731738567352
600,train/recon_data_raw,22.40349578857422
600,train/recon_mix_norm,1.1503382921218872
600,train/recon_mix_raw,57.94721221923828
600,train/recon_phys,0.0
600,train/deg_rmse,11.079713821411133
600,train/kappa_mean,19.689716339111328
600,train/mix_weight,0.016666666666666666
600,train/mix_weighted_norm,0.01917230524122715
600,train/mix_var,50.374061584472656
610,train/loss_total,0.08811643719673157
610,train/sup0_nll,-0.09857025742530823
610,train/sup1_nll,-0.15308526158332825
610,train/recon_data_raw,17.837038040161133
610,train/recon_mix_norm,0.6959772109985352
610,train/recon_mix_raw,37.277347564697266
610,train/recon_phys,0.0
610,train/deg_rmse,10.362854957580566
610,train/kappa_mean,19.33456039428711
610,train/mix_weight,0.018333333333333333
610,train/mix_weighted_norm,0.01275958213955164
610,train/mix_var,53.561161041259766
620,train/loss_total,-0.5199017524719238
620,train/sup0_nll,-0.4462413191795349
620,train/sup1_nll,-0.38430124521255493
620,train/recon_data_raw,14.76959228515625
620,train/recon_mix_norm,0.7624499201774597
620,train/recon_mix_raw,48.517826080322266
620,train/recon_phys,0.0
620,train/deg_rmse,8.225910186767578
620,train/kappa_mean,19.8938045501709
620,train/mix_weight,0.02
620,train/mix_weighted_norm,0.015248998068273067
620,train/mix_var,63.63411331176758
630,train/loss_total,-0.5126932263374329
630,train/sup0_nll,-0.3434179127216339
630,train/sup1_nll,-0.5345296859741211
630,train/recon_data_raw,15.360389709472656
630,train/recon_mix_norm,1.4975035190582275
630,train/recon_mix_raw,67.94226837158203
630,train/recon_phys,0.0
630,train/deg_rmse,7.40101432800293
630,train/kappa_mean,20.885913848876953
630,train/mix_weight,0.021666666666666667
630,train/mix_weighted_norm,0.03244590759277344
630,train/mix_var,45.370357513427734
640,train/loss_total,-0.7166541814804077
640,train/sup0_nll,-0.5386178493499756
640,train/sup1_nll,-0.5795912742614746
640,train/recon_data_raw,16.14665985107422
640,train/recon_mix_norm,1.062839388847351
640,train/recon_mix_raw,44.95578384399414
640,train/recon_phys,0.0
640,train/deg_rmse,7.805634498596191
640,train/kappa_mean,20.367767333984375
640,train/mix_weight,0.023333333333333334
